time,lat,lon,prAdjust
1997-01-01,51.0,9.0,51.629364
1997-01-01,51.0,9.25,58.542114
1997-01-01,51.0,9.5,51.823917
1997-01-01,51.0,9.75,46.96502
1997-01-01,51.0,10.0,47.946693
1997-01-01,51.0,10.25,46.20965
1997-01-01,51.0,10.5,49.032295
1997-01-01,51.0,10.75,64.36219
1997-01-01,51.0,11.0,43.493908
1997-01-01,51.0,11.25,40.35284
1997-01-01,51.0,11.5,49.687187
1997-01-01,51.0,11.75,70.84725
1997-01-01,51.0,12.0,65.41595
1997-01-01,51.0,12.25,67.172806
1997-01-01,51.0,12.5,66.82005
1997-01-01,51.0,12.75,76.60142
1997-01-01,51.0,13.0,82.57509
1997-01-01,51.0,13.25,74.10437
1997-01-01,51.0,13.5,68.21891
1997-01-01,51.0,13.75,77.0815
1997-01-01,51.0,14.0,68.69386
1997-01-01,51.0,14.25,48.206844
1997-01-01,51.0,14.5,57.243908
1997-01-01,51.0,14.75,51.22213
1997-01-01,51.0,15.0,49.123318
1997-01-01,51.25,5.75,79.74303
1997-01-01,51.25,6.0,73.78688
1997-01-01,51.25,6.25,65.21728
1997-01-01,51.25,6.5,72.60048
1997-01-01,51.25,6.75,70.301605
1997-01-01,51.25,7.0,57.171967
1997-01-01,51.25,7.25,70.94276
1997-01-01,51.25,7.5,75.445435
1997-01-01,51.25,7.75,72.788124
1997-01-01,51.25,8.0,71.70805
1997-01-01,51.25,8.25,72.71972
1997-01-01,51.25,8.5,66.04874
1997-01-01,51.25,8.75,59.764793
1997-01-01,51.25,9.0,71.03361
1997-01-01,51.25,9.25,59.370926
1997-01-01,51.25,9.5,52.22652
1997-01-01,51.25,9.75,65.99582
1997-01-01,51.25,10.0,55.84243
1997-01-01,51.25,10.25,57.43635
1997-01-01,51.25,10.5,49.068687
1997-01-01,51.25,10.75,46.79312
1997-01-01,51.25,11.0,45.155994
1997-01-01,51.25,11.25,49.242256
1997-01-01,51.25,11.5,51.163696
1997-01-01,51.25,11.75,64.06542
1997-01-01,51.25,12.0,57.849323
1997-01-01,51.25,12.25,58.063023
1997-01-01,51.25,12.5,58.48197
1997-01-01,51.25,12.75,66.15591
1997-01-01,51.25,13.0,69.052895
1997-01-01,51.25,13.25,70.05982
1997-01-01,51.25,13.5,53.322357
1997-01-01,51.25,13.75,56.267757
1997-01-01,51.25,14.0,62.59899
1997-01-01,51.25,14.25,68.72276
1997-01-01,51.25,14.5,65.39869
1997-01-01,51.25,14.75,53.106472
1997-01-01,51.25,15.0,49.35776
1997-01-01,51.5,5.75,52.96948
1997-01-01,51.5,6.0,45.756054
1997-01-01,51.5,6.25,49.909622
1997-01-01,51.5,6.5,51.23295
1997-01-01,51.5,6.75,55.015892
1997-01-01,51.5,7.0,55.549988
1997-01-01,51.5,7.25,57.55323
1997-01-01,51.5,7.5,57.391727
1997-01-01,51.5,7.75,58.713947
1997-01-01,51.5,8.0,60.739094
1997-01-01,51.5,8.25,67.66814
1997-01-01,51.5,8.5,68.59302
1997-01-01,51.5,8.75,56.735107
1997-01-01,51.5,9.0,57.898544
1997-01-01,51.5,9.25,53.755756
1997-01-01,51.5,9.5,57.741665
1997-01-01,51.5,9.75,63.5013
1997-01-01,51.5,10.0,67.494644
1997-01-01,51.5,10.25,77.859825
1997-01-01,51.5,10.5,93.68668
1997-01-01,51.5,10.75,81.41323
1997-01-01,51.5,11.0,70.33134
1997-01-01,51.5,11.25,57.339043
1997-01-01,51.5,11.5,119.62645
1997-01-01,51.5,11.75,108.02515
1997-01-01,51.5,12.0,59.855297
1997-01-01,51.5,12.25,79.38556
1997-01-01,51.5,12.5,60.902622
1997-01-01,51.5,12.75,72.28142
1997-01-01,51.5,13.0,83.647
1997-01-01,51.5,13.25,118.50784
1997-01-01,51.5,13.5,67.50681
1997-01-01,51.5,13.75,69.79655
1997-01-01,51.5,14.0,79.57286
1997-01-01,51.5,14.25,65.225845
1997-01-01,51.5,14.5,69.14238
1997-01-01,51.5,14.75,75.83255
1997-01-01,51.5,15.0,57.164425
1997-01-01,51.75,5.75,43.683437
1997-01-01,51.75,6.0,40.970886
1997-01-01,51.75,6.25,42.941986
1997-01-01,51.75,6.5,42.757137
1997-01-01,51.75,6.75,41.553917
1997-01-01,51.75,7.0,43.2684
1997-01-01,51.75,7.25,47.968884
1997-01-01,51.75,7.5,47.942764
1997-01-01,51.75,7.75,52.033295
1997-01-01,51.75,8.0,51.03478
1997-01-01,51.75,8.25,62.63218
1997-01-01,51.75,8.5,63.991486
1997-01-01,51.75,8.75,69.20471
1997-01-01,51.75,9.0,70.201706
1997-01-01,51.75,9.25,68.78133
1997-01-01,51.75,9.5,65.94929
1997-01-01,51.75,9.75,64.42788
1997-01-01,51.75,10.0,67.72689
1997-01-01,51.75,10.25,85.1731
1997-01-01,51.75,10.5,90.052986
1997-01-01,51.75,10.75,69.976006
1997-01-01,51.75,11.0,64.01912
1997-01-01,51.75,11.25,55.489075
1997-01-01,51.75,11.5,51.231827
1997-01-01,51.75,11.75,67.32461
1997-01-01,51.75,12.0,51.574303
1997-01-01,51.75,12.25,62.34248
1997-01-01,51.75,12.5,62.95658
1997-01-01,51.75,12.75,62.242493
1997-01-01,51.75,13.0,65.54513
1997-01-01,51.75,13.25,63.482048
1997-01-01,51.75,13.5,66.40228
1997-01-01,51.75,13.75,79.25603
1997-01-01,51.75,14.0,67.703674
1997-01-01,51.75,14.25,68.83682
1997-01-01,51.75,14.5,60.09743
1997-01-01,51.75,14.75,58.291176
1997-01-01,51.75,15.0,55.536278
1997-01-01,52.0,5.75,43.425526
1997-01-01,52.0,6.0,37.967552
1997-01-01,52.0,6.25,37.38677
1997-01-01,52.0,6.5,47.07076
1997-01-01,52.0,6.75,40.24373
1997-01-01,52.0,7.0,38.70857
1997-01-01,52.0,7.25,40.88331
1997-01-01,52.0,7.5,39.083607
1997-01-01,52.0,7.75,42.237465
1997-01-01,52.0,8.0,42.14865
1997-01-01,52.0,8.25,48.179703
1997-01-01,52.0,8.5,59.6972
1997-01-01,52.0,8.75,66.20123
1997-01-01,52.0,9.0,66.46589
1997-01-01,52.0,9.25,64.82449
1997-01-01,52.0,9.5,56.910255
1997-01-01,52.0,9.75,55.098263
1997-01-01,52.0,10.0,61.45497
1997-01-01,52.0,10.25,62.617012
1997-01-01,52.0,10.5,79.36223
1997-01-01,52.0,10.75,74.6447
1997-01-01,52.0,11.0,63.225666
1997-01-01,52.0,11.25,60.072372
1997-01-01,52.0,11.5,55.263454
1997-01-01,52.0,11.75,52.0282
1997-01-01,52.0,12.0,52.665146
1997-01-01,52.0,12.25,57.74472
1997-01-01,52.0,12.5,60.615578
1997-01-01,52.0,12.75,46.742874
1997-01-01,52.0,13.0,51.844963
1997-01-01,52.0,13.25,50.296913
1997-01-01,52.0,13.5,44.378048
1997-01-01,52.0,13.75,54.079323
1997-01-01,52.0,14.0,63.456726
1997-01-01,52.0,14.25,65.67991
1997-01-01,52.0,14.5,62.4744
1997-01-01,52.0,14.75,54.005905
1997-01-01,52.0,15.0,51.982147
1997-01-01,52.25,5.75,38.046684
1997-01-01,52.25,6.0,41.849976
1997-01-01,52.25,6.25,38.439117
1997-01-01,52.25,6.5,48.355263
1997-01-01,52.25,6.75,50.058334
1997-01-01,52.25,7.0,41.045795
1997-01-01,52.25,7.25,43.365906
1997-01-01,52.25,7.5,42.26147
1997-01-01,52.25,7.75,41.77636
1997-01-01,52.25,8.0,45.690044
1997-01-01,52.25,8.25,40.63768
1997-01-01,52.25,8.5,38.14509
1997-01-01,52.25,8.75,36.04888
1997-01-01,52.25,9.0,41.432755
1997-01-01,52.25,9.25,51.642838
1997-01-01,52.25,9.5,56.267387
1997-01-01,52.25,9.75,57.403378
1997-01-01,52.25,10.0,76.7523
1997-01-01,52.25,10.25,67.29367
1997-01-01,52.25,10.5,79.16346
1997-01-01,52.25,10.75,68.85412
1997-01-01,52.25,11.0,68.220345
1997-01-01,52.25,11.25,67.1996
1997-01-01,52.25,11.5,57.07781
1997-01-01,52.25,11.75,59.150204
1997-01-01,52.25,12.0,60.483635
1997-01-01,52.25,12.25,51.603077
1997-01-01,52.25,12.5,42.81392
1997-01-01,52.25,12.75,47.112755
1997-01-01,52.25,13.0,51.87431
1997-01-01,52.25,13.25,48.51387
1997-01-01,52.25,13.5,50.209663
1997-01-01,52.25,13.75,52.857185
1997-01-01,52.25,14.0,49.543915
1997-01-01,52.25,14.25,45.249268
1997-01-01,52.25,14.5,51.85044
1997-01-01,52.25,14.75,55.161144
1997-01-01,52.25,15.0,55.94677
1997-01-01,52.5,5.75,46.58925
1997-01-01,52.5,6.0,40.806168
1997-01-01,52.5,6.25,44.847324
1997-01-01,52.5,6.5,37.068165
1997-01-01,52.5,6.75,37.94194
1997-01-01,52.5,7.0,45.660015
1997-01-01,52.5,7.25,39.29834
1997-01-01,52.5,7.5,38.326797
1997-01-01,52.5,7.75,35.09914
1997-01-01,52.5,8.0,35.10685
1997-01-01,52.5,8.25,34.573086
1997-01-01,52.5,8.5,36.34697
1997-01-01,52.5,8.75,37.22999
1997-01-01,52.5,9.0,46.071068
1997-01-01,52.5,9.25,46.6592
1997-01-01,52.5,9.5,55.67787
1997-01-01,52.5,9.75,66.44869
1997-01-01,52.5,10.0,66.78775
1997-01-01,52.5,10.25,56.41714
1997-01-01,52.5,10.5,64.22678
1997-01-01,52.5,10.75,59.22422
1997-01-01,52.5,11.0,56.814686
1997-01-01,52.5,11.25,59.39278
1997-01-01,52.5,11.5,68.91694
1997-01-01,52.5,11.75,53.394524
1997-01-01,52.5,12.0,50.41259
1997-01-01,52.5,12.25,44.910526
1997-01-01,52.5,12.5,41.142006
1997-01-01,52.5,12.75,46.09326
1997-01-01,52.5,13.0,49.71739
1997-01-01,52.5,13.25,57.582504
1997-01-01,52.5,13.5,46.509087
1997-01-01,52.5,13.75,41.248505
1997-01-01,52.5,14.0,40.27595
1997-01-01,52.5,14.25,43.02491
1997-01-01,52.5,14.5,52.58085
1997-01-01,52.5,14.75,54.383602
1997-01-01,52.5,15.0,68.07878
1997-01-01,52.75,5.75,41.405033
1997-01-01,52.75,6.0,44.555645
1997-01-01,52.75,6.25,44.100967
1997-01-01,52.75,6.5,44.501823
1997-01-01,52.75,6.75,47.70415
1997-01-01,52.75,7.0,43.3106
1997-01-01,52.75,7.25,44.52146
1997-01-01,52.75,7.5,34.71879
1997-01-01,52.75,7.75,34.02787
1997-01-01,52.75,8.0,33.669113
1997-01-01,52.75,8.25,34.342552
1997-01-01,52.75,8.5,34.378006
1997-01-01,52.75,8.75,39.025295
1997-01-01,52.75,9.0,44.557888
1997-01-01,52.75,9.25,43.244434
1997-01-01,52.75,9.5,47.786793
1997-01-01,52.75,9.75,50.8328
1997-01-01,52.75,10.0,65.03529
1997-01-01,52.75,10.25,54.676598
1997-01-01,52.75,10.5,48.17704
1997-01-01,52.75,10.75,57.083107
1997-01-01,52.75,11.0,57.02339
1997-01-01,52.75,11.25,56.598747
1997-01-01,52.75,11.5,56.775295
1997-01-01,52.75,11.75,55.172478
1997-01-01,52.75,12.0,57.5285
1997-01-01,52.75,12.25,56.734512
1997-01-01,52.75,12.5,48.826763
1997-01-01,52.75,12.75,45.66784
1997-01-01,52.75,13.0,45.360813
1997-01-01,52.75,13.25,41.24299
1997-01-01,52.75,13.5,39.12584
1997-01-01,52.75,13.75,38.62908
1997-01-01,52.75,14.0,45.043694
1997-01-01,52.75,14.25,57.949364
1997-01-01,52.75,14.5,54.241978
1997-01-01,52.75,14.75,71.61238
1997-01-01,52.75,15.0,57.179905
1997-01-01,53.0,5.75,40.92497
1997-01-01,53.0,6.0,40.819977
1997-01-01,53.0,6.25,52.864883
1997-01-01,53.0,6.5,59.518703
1997-01-01,53.0,6.75,40.854786
1997-01-01,53.0,7.0,40.212948
1997-01-01,53.0,7.25,39.010456
1997-01-01,53.0,7.5,46.03775
1997-01-01,53.0,7.75,50.128716
1997-01-01,53.0,8.0,46.097614
1997-01-01,53.0,8.25,39.547127
1997-01-01,53.0,8.5,39.679176
1997-01-01,53.0,8.75,36.23214
1997-01-01,53.0,9.0,40.518845
1997-01-01,53.0,9.25,43.23739
1997-01-01,53.0,9.5,46.455772
1997-01-01,53.0,9.75,54.5534
1997-01-01,53.0,10.0,79.900505
1997-01-01,53.0,10.25,54.639656
1997-01-01,53.0,10.5,55.42179
1997-01-01,53.0,10.75,57.567287
1997-01-01,53.0,11.0,56.89271
1997-01-01,53.0,11.25,56.393387
1997-01-01,53.0,11.5,50.29255
1997-01-01,53.0,11.75,60.29338
1997-01-01,53.0,12.0,59.189938
1997-01-01,53.0,12.25,64.44756
1997-01-01,53.0,12.5,63.622032
1997-01-01,53.0,12.75,57.140377
1997-01-01,53.0,13.0,47.57663
1997-01-01,53.0,13.25,41.28528
1997-01-01,53.0,13.5,40.00466
1997-01-01,53.0,13.75,50.665527
1997-01-01,53.0,14.0,55.52826
1997-01-01,53.0,14.25,79.37227
1997-01-01,53.0,14.5,71.31719
1997-01-01,53.0,14.75,81.686264
1997-01-01,53.0,15.0,70.6353
1997-01-01,53.25,5.75,37.043945
1997-01-01,53.25,6.0,37.857086
1997-01-01,53.25,6.25,38.60222
1997-01-01,53.25,6.5,46.92258
1997-01-01,53.25,6.75,48.096497
1997-01-01,53.25,7.0,45.42815
1997-01-01,53.25,7.25,34.934303
1997-01-01,53.25,7.5,35.410065
1997-01-01,53.25,7.75,43.195366
1997-01-01,53.25,8.0,43.980766
1997-01-01,53.25,8.25,46.153973
1997-01-01,53.25,8.5,43.64483
1997-01-01,53.25,8.75,47.004044
1997-01-01,53.25,9.0,44.80358
1997-01-01,53.25,9.25,45.088497
1997-01-01,53.25,9.5,50.374832
1997-01-01,53.25,9.75,57.40408
1997-01-01,53.25,10.0,54.69569
1997-01-01,53.25,10.25,60.186966
1997-01-01,53.25,10.5,51.55316
1997-01-01,53.25,10.75,61.809513
1997-01-01,53.25,11.0,49.489223
1997-01-01,53.25,11.25,49.176823
1997-01-01,53.25,11.5,56.5642
1997-01-01,53.25,11.75,52.80533
1997-01-01,53.25,12.0,53.219433
1997-01-01,53.25,12.25,62.66925
1997-01-01,53.25,12.5,63.33724
1997-01-01,53.25,12.75,58.382153
1997-01-01,53.25,13.0,50.16021
1997-01-01,53.25,13.25,46.176567
1997-01-01,53.25,13.5,53.964798
1997-01-01,53.25,13.75,59.521004
1997-01-01,53.25,14.0,58.047127
1997-01-01,53.25,14.25,55.221542
1997-01-01,53.25,14.5,67.42033
1997-01-01,53.25,14.75,85.08501
1997-01-01,53.25,15.0,58.632515
1997-01-01,53.5,5.75,45.76824
1997-01-01,53.5,6.0,44.45391
1997-01-01,53.5,6.25,46.212303
1997-01-01,53.5,6.5,45.15923
1997-01-01,53.5,6.75,49.152653
1997-01-01,53.5,7.0,38.679974
1997-01-01,53.5,7.25,34.65422
1997-01-01,53.5,7.5,36.261776
1997-01-01,53.5,7.75,33.659077
1997-01-01,53.5,8.0,36.046074
1997-01-01,53.5,8.25,38.537704
1997-01-01,53.5,8.5,37.702904
1997-01-01,53.5,8.75,47.65663
1997-01-01,53.5,9.0,47.251694
1997-01-01,53.5,9.25,46.477844
1997-01-01,53.5,9.5,52.02908
1997-01-01,53.5,9.75,53.024055
1997-01-01,53.5,10.0,52.604935
1997-01-01,53.5,10.25,64.67109
1997-01-01,53.5,10.5,54.516224
1997-01-01,53.5,10.75,54.854763
1997-01-01,53.5,11.0,57.32888
1997-01-01,53.5,11.25,57.063858
1997-01-01,53.5,11.5,58.36374
1997-01-01,53.5,11.75,57.61251
1997-01-01,53.5,12.0,51.784622
1997-01-01,53.5,12.25,59.093246
1997-01-01,53.5,12.5,59.16354
1997-01-01,53.5,12.75,53.60296
1997-01-01,53.5,13.0,56.60511
1997-01-01,53.5,13.25,52.271866
1997-01-01,53.5,13.5,48.95393
1997-01-01,53.5,13.75,38.959854
1997-01-01,53.5,14.0,48.794235
1997-01-01,53.5,14.25,64.47482
1997-01-01,53.5,14.5,47.07603
1997-01-01,53.5,14.75,45.81552
1997-01-01,53.5,15.0,40.68946
1997-01-01,53.75,5.75,58.106102
1997-01-01,53.75,6.0,52.17061
1997-01-01,53.75,6.25,50.279663
1997-01-01,53.75,6.5,52.647076
1997-01-01,53.75,6.75,58.26322
1997-01-01,53.75,7.0,58.216885
1997-01-01,53.75,7.25,62.717674
1997-01-01,53.75,7.5,50.093178
1997-01-01,53.75,7.75,49.193546
1997-01-01,53.75,8.0,52.90918
1997-01-01,53.75,8.25,57.172356
1997-01-01,53.75,8.5,60.486053
1997-01-01,53.75,8.75,57.845856
1997-01-01,53.75,9.0,53.37213
1997-01-01,53.75,9.25,49.948307
1997-01-01,53.75,9.5,45.115314
1997-01-01,53.75,9.75,45.526947
1997-01-01,53.75,10.0,50.361988
1997-01-01,53.75,10.25,53.67162
1997-01-01,53.75,10.5,49.01774
1997-01-01,53.75,10.75,41.310886
1997-01-01,53.75,11.0,46.18399
1997-01-01,53.75,11.25,50.4905
1997-01-01,53.75,11.5,62.761486
1997-01-01,53.75,11.75,59.23889
1997-01-01,53.75,12.0,57.05285
1997-01-01,53.75,12.25,60.676773
1997-01-01,53.75,12.5,47.16243
1997-01-01,53.75,12.75,49.258644
1997-01-01,53.75,13.0,56.49263
1997-01-01,53.75,13.25,43.862843
1997-01-01,53.75,13.5,47.399998
1997-01-01,53.75,13.75,51.302727
1997-01-01,53.75,14.0,49.10366
1997-01-01,53.75,14.25,51.740463
1997-01-01,53.75,14.5,47.896873
1997-01-01,53.75,14.75,44.47934
1997-01-01,53.75,15.0,39.20713
1997-01-01,54.0,5.75,65.088196
1997-01-01,54.0,6.0,58.499004
1997-01-01,54.0,6.25,54.218143
1997-01-01,54.0,6.5,53.054996
1997-01-01,54.0,6.75,47.547523
1997-01-01,54.0,7.0,51.60411
1997-01-01,54.0,7.25,55.572876
1997-01-01,54.0,7.5,60.93922
1997-01-01,54.0,7.75,59.991573
1997-01-01,54.0,8.0,62.309814
1997-01-01,54.0,8.25,59.797134
1997-01-01,54.0,8.5,60.29136
1997-01-01,54.0,8.75,56.57268
1997-01-01,54.0,9.0,47.26487
1997-01-01,54.0,9.25,48.041477
1997-01-01,54.0,9.5,48.74251
1997-01-01,54.0,9.75,55.339664
1997-01-01,54.0,10.0,51.608334
1997-01-01,54.0,10.25,49.59095
1997-01-01,54.0,10.5,55.264145
1997-01-01,54.0,10.75,56.37624
1997-01-01,54.0,11.0,45.953674
1997-01-01,54.0,11.25,50.426147
1997-01-01,54.0,11.5,52.097115
1997-01-01,54.0,11.75,58.33754
1997-01-01,54.0,12.0,47.419273
1997-01-01,54.0,12.25,40.012917
1997-01-01,54.0,12.5,41.21332
1997-01-01,54.0,12.75,61.825844
1997-01-01,54.0,13.0,55.951996
1997-01-01,54.0,13.25,52.609676
1997-01-01,54.0,13.5,48.825043
1997-01-01,54.0,13.75,47.697296
1997-01-01,54.0,14.0,50.522224
1997-01-01,54.0,14.25,49.620323
1997-01-01,54.0,14.5,54.09893
1997-01-01,54.0,14.75,47.506496
1997-01-01,54.0,15.0,49.97812
1997-01-01,54.25,5.75,53.147263
1997-01-01,54.25,6.0,51.63665
1997-01-01,54.25,6.25,52.887177
1997-01-01,54.25,6.5,53.64367
1997-01-01,54.25,6.75,49.657257
1997-01-01,54.25,7.0,53.06162
1997-01-01,54.25,7.25,49.99405
1997-01-01,54.25,7.5,48.59566
1997-01-01,54.25,7.75,50.089684
1997-01-01,54.25,8.0,49.44333
1997-01-01,54.25,8.25,52.73622
1997-01-01,54.25,8.5,63.48199
1997-01-01,54.25,8.75,55.188065
1997-01-01,54.25,9.0,43.860043
1997-01-01,54.25,9.25,48.238457
1997-01-01,54.25,9.5,54.78078
1997-01-01,54.25,9.75,56.899944
1997-01-01,54.25,10.0,60.52709
1997-01-01,54.25,10.25,45.39638
1997-01-01,54.25,10.5,46.907726
1997-01-01,54.25,10.75,53.31623
1997-01-01,54.25,11.0,44.92145
1997-01-01,54.25,11.25,56.102356
1997-01-01,54.25,11.5,52.680817
1997-01-01,54.25,11.75,51.071674
1997-01-01,54.25,12.0,41.341496
1997-01-01,54.25,12.25,58.59991
1997-01-01,54.25,12.5,57.95517
1997-01-01,54.25,12.75,60.675453
1997-01-01,54.25,13.0,47.316467
1997-01-01,54.25,13.25,57.28909
1997-01-01,54.25,13.5,57.309902
1997-01-01,54.25,13.75,56.101112
1997-01-01,54.25,14.0,61.45769
1997-01-01,54.25,14.25,50.78071
1997-01-01,54.25,14.5,49.032433
1997-01-01,54.25,14.75,60.02735
1997-01-01,54.25,15.0,61.707993
1997-01-01,54.5,5.75,46.95661
1997-01-01,54.5,6.0,51.519474
1997-01-01,54.5,6.25,53.104374
1997-01-01,54.5,6.5,56.480797
1997-01-01,54.5,6.75,49.729618
1997-01-01,54.5,7.0,50.37721
1997-01-01,54.5,7.25,44.944073
1997-01-01,54.5,7.5,48.55189
1997-01-01,54.5,7.75,51.88313
1997-01-01,54.5,8.0,51.046135
1997-01-01,54.5,8.25,55.267384
1997-01-01,54.5,8.5,53.153854
1997-01-01,54.5,8.75,55.13047
1997-01-01,54.5,9.0,50.177067
1997-01-01,54.5,9.25,49.246338
1997-01-01,54.5,9.5,51.14475
1997-01-01,54.5,9.75,49.913303
1997-01-01,54.5,10.0,50.73213
1997-01-01,54.5,10.25,48.48878
1997-01-01,54.5,10.5,54.261986
1997-01-01,54.5,10.75,57.145065
1997-01-01,54.5,11.0,53.224106
1997-01-01,54.5,11.25,51.343
1997-01-01,54.5,11.5,54.13334
1997-01-01,54.5,11.75,70.37825
1997-01-01,54.5,12.0,71.34963
1997-01-01,54.5,12.25,62.456852
1997-01-01,54.5,12.5,51.560802
1997-01-01,54.5,12.75,50.52865
1997-01-01,54.5,13.0,62.9355
1997-01-01,54.5,13.25,77.06946
1997-01-01,54.5,13.5,89.78915
1997-01-01,54.5,13.75,81.9594
1997-01-01,54.5,14.0,54.64013
1997-01-01,54.5,14.25,46.139664
1997-01-01,54.5,14.5,49.24646
1997-01-01,54.5,14.75,51.02857
1997-01-01,54.5,15.0,55.19547
1997-01-01,54.75,5.75,45.732037
1997-01-01,54.75,6.0,45.362457
1997-01-01,54.75,6.25,46.786335
1997-01-01,54.75,6.5,55.481533
1997-01-01,54.75,6.75,58.50559
1997-01-01,54.75,7.0,50.98476
1997-01-01,54.75,7.25,58.54522
1997-01-01,54.75,7.5,52.78839
1997-01-01,54.75,7.75,51.40401
1997-01-01,54.75,8.0,52.69098
1997-01-01,54.75,8.25,58.314774
1997-01-01,54.75,8.5,67.33745
1997-01-01,54.75,8.75,55.356842
1997-01-01,54.75,9.0,58.14096
1997-01-01,54.75,9.25,60.816452
1997-01-01,54.75,9.5,55.076004
1997-01-01,54.75,9.75,49.72623
1997-01-01,54.75,10.0,54.76666
1997-01-01,54.75,10.25,71.5102
1997-01-01,54.75,10.5,67.39805
1997-01-01,54.75,10.75,57.942715
1997-01-01,54.75,11.0,58.554
1997-01-01,54.75,11.25,58.844707
1997-01-01,54.75,11.5,55.215992
1997-01-01,54.75,11.75,82.47864
1997-01-01,54.75,12.0,91.08174
1997-01-01,54.75,12.25,75.518295
1997-01-01,54.75,12.5,73.60424
1997-01-01,54.75,12.75,72.02921
1997-01-01,54.75,13.0,69.41476
1997-01-01,54.75,13.25,77.68249
1997-01-01,54.75,13.5,85.57344
1997-01-01,54.75,13.75,79.88685
1997-01-01,54.75,14.0,76.58579
1997-01-01,54.75,14.25,53.726112
1997-01-01,54.75,14.5,50.004128
1997-01-01,54.75,14.75,54.86385
1997-01-01,54.75,15.0,64.454155
1997-01-01,55.0,5.75,50.84909
1997-01-01,55.0,6.0,50.316597
1997-01-01,55.0,6.25,49.402374
1997-01-01,55.0,6.5,49.450005
1997-01-01,55.0,6.75,59.52365
1997-01-01,55.0,7.0,52.442856
1997-01-01,55.0,7.25,57.66781
1997-01-01,55.0,7.5,58.937042
1997-01-01,55.0,7.75,50.66149
1997-01-01,55.0,8.0,47.542297
1997-01-01,55.0,8.25,49.462646
1997-01-01,55.0,8.5,52.55755
1997-01-01,55.0,8.75,57.447712
1997-01-01,55.0,9.0,47.647984
1997-01-01,55.0,9.25,50.08696
1997-01-01,55.0,9.5,49.392212
1997-01-01,55.0,9.75,52.4728
1997-01-01,55.0,10.0,45.892975
1997-01-01,55.0,10.25,74.40884
1997-01-01,55.0,10.5,70.13827
1997-01-01,55.0,10.75,59.609264
1997-01-01,55.0,11.0,62.84276
1997-01-01,55.0,11.25,61.708313
1997-01-01,55.0,11.5,64.611374
1997-01-01,55.0,11.75,88.279816
1997-01-01,55.0,12.0,101.82726
1997-01-01,55.0,12.25,102.65334
1997-01-01,55.0,12.5,119.02902
1997-01-01,55.0,12.75,119.262634
1997-01-01,55.0,13.0,103.05228
1997-01-01,55.0,13.25,98.14752
1997-01-01,55.0,13.5,105.885666
1997-01-01,55.0,13.75,66.51749
1997-01-01,55.0,14.0,59.36741
1997-01-01,55.0,14.25,53.500416
1997-01-01,55.0,14.5,47.449028
1997-01-01,55.0,14.75,48.355396
1997-01-01,55.0,15.0,62.60156
1998-01-01,47.25,5.75,89.411835
1998-01-01,47.25,6.0,109.00453
1998-01-01,47.25,6.25,108.212875
1998-01-01,47.25,6.5,114.0104
1998-01-01,47.25,6.75,114.74376
1998-01-01,47.25,7.0,112.75575
1998-01-01,47.25,7.25,102.00792
1998-01-01,47.25,7.5,89.534515
1998-01-01,47.25,7.75,78.962296
1998-01-01,47.25,8.0,85.62053
1998-01-01,47.25,8.25,101.07762
1998-01-01,47.25,8.5,104.28424
1998-01-01,47.25,8.75,117.146774
1998-01-01,47.25,9.0,127.64376
1998-01-01,47.25,9.25,140.39069
1998-01-01,47.25,9.5,155.01222
1998-01-01,47.25,9.75,145.62766
1998-01-01,47.25,10.0,131.41501
1998-01-01,47.25,10.25,154.11723
1998-01-01,47.25,10.5,160.8229
1998-01-01,47.25,10.75,175.31384
1998-01-01,47.25,11.0,210.23697
1998-01-01,47.25,11.25,201.85799
1998-01-01,47.25,11.5,156.96376
1998-01-01,47.25,11.75,193.32452
1998-01-01,47.25,12.0,186.90872
1998-01-01,47.25,12.25,172.73756
1998-01-01,47.25,12.5,165.29941
1998-01-01,47.25,12.75,125.80422
1998-01-01,47.25,13.0,120.916855
1998-01-01,47.25,13.25,115.380066
1998-01-01,47.25,13.5,125.68315
1998-01-01,47.25,13.75,119.830925
1998-01-01,47.25,14.0,137.85757
1998-01-01,47.25,14.25,111.3479
1998-01-01,47.25,14.5,124.61715
1998-01-01,47.25,14.75,118.11388
1998-01-01,47.25,15.0,111.75978
1998-01-01,47.5,5.75,69.7677
1998-01-01,47.5,6.0,90.2515
1998-01-01,47.5,6.25,99.79339
1998-01-01,47.5,6.5,98.816246
1998-01-01,47.5,6.75,98.41666
1998-01-01,47.5,7.0,110.98169
1998-01-01,47.5,7.25,94.31318
1998-01-01,47.5,7.5,80.09189
1998-01-01,47.5,7.75,72.516174
1998-01-01,47.5,8.0,103.34333
1998-01-01,47.5,8.25,80.83293
1998-01-01,47.5,8.5,94.64707
1998-01-01,47.5,8.75,119.878136
1998-01-01,47.5,9.0,123.810196
1998-01-01,47.5,9.25,152.14784
1998-01-01,47.5,9.5,116.12905
1998-01-01,47.5,9.75,164.68536
1998-01-01,47.5,10.0,136.9835
1998-01-01,47.5,10.25,143.53622
1998-01-01,47.5,10.5,161.29156
1998-01-01,47.5,10.75,178.32144
1998-01-01,47.5,11.0,186.68517
1998-01-01,47.5,11.25,211.16896
1998-01-01,47.5,11.5,189.02066
1998-01-01,47.5,11.75,180.66301
1998-01-01,47.5,12.0,186.72882
1998-01-01,47.5,12.25,207.66956
1998-01-01,47.5,12.5,198.59412
