time,lat,lon,realization,data
1940-01-01,48.75,13.0,0,130.0187
1940-01-01,48.75,13.25,0,124.53389
1940-01-01,48.75,13.5,0,140.95735
1940-01-01,48.75,13.75,0,120.00156
1940-01-01,48.75,14.0,0,120.42022
1940-01-01,48.75,14.25,0,103.15085
1940-01-01,48.75,14.5,0,126.00827
1940-01-01,48.75,14.75,0,150.12169
1940-01-01,48.75,15.0,0,162.05264
1940-01-01,49.0,5.75,0,127.690796
1940-01-01,49.0,6.0,0,129.21524
1940-01-01,49.0,6.25,0,137.4035
1940-01-01,49.0,6.5,0,156.60095
1940-01-01,49.0,6.75,0,158.4263
1940-01-01,49.0,7.0,0,159.38521
1940-01-01,49.0,7.25,0,146.07478
1940-01-01,49.0,7.5,0,139.15205
1940-01-01,49.0,7.75,0,122.327805
1940-01-01,49.0,8.0,0,99.75862
1940-01-01,49.0,8.25,0,102.986336
1940-01-01,49.0,8.5,0,131.12354
1940-01-01,49.0,8.75,0,149.83963
1940-01-01,49.0,9.0,0,134.36008
1940-01-01,49.0,9.25,0,163.75732
1940-01-01,49.0,9.5,0,172.41739
1940-01-01,49.0,9.75,0,160.14934
1940-01-01,49.0,10.0,0,123.20018
1940-01-01,49.0,10.25,0,134.47809
1940-01-01,49.0,10.5,0,137.86292
1940-01-01,49.0,10.75,0,131.30545
1940-01-01,49.0,11.0,0,135.72812
1940-01-01,49.0,11.25,0,113.388535
1940-01-01,49.0,11.5,0,106.220245
1940-01-01,49.0,11.75,0,107.29289
1940-01-01,49.0,12.0,0,136.03497
1940-01-01,49.0,12.25,0,163.7001
1940-01-01,49.0,12.5,0,175.7288
1940-01-01,49.0,12.75,0,201.17426
1940-01-01,49.0,13.0,0,254.12155
1940-01-01,49.0,13.25,0,253.54982
1940-01-01,49.0,13.5,0,227.95963
1940-01-01,49.0,13.75,0,170.99928
1940-01-01,49.0,14.0,0,190.5594
1940-01-01,49.0,14.25,0,143.1322
1940-01-01,49.0,14.5,0,131.39534
1940-01-01,49.0,14.75,0,127.74324
1940-01-01,49.0,15.0,0,138.29517
1940-01-01,49.25,5.75,0,94.94829
1940-01-01,49.25,6.0,0,77.97098
1940-01-01,49.25,6.25,0,107.62215
1940-01-01,49.25,6.5,0,157.67694
1940-01-01,49.25,6.75,0,209.63382
1940-01-01,49.25,7.0,0,174.30902
1940-01-01,49.25,7.25,0,180.86218
1940-01-01,49.25,7.5,0,155.85995
1940-01-01,49.25,7.75,0,121.92107
1940-01-01,49.25,8.0,0,96.258644
1940-01-01,49.25,8.25,0,95.21699
1940-01-01,49.25,8.5,0,66.31279
1940-01-01,49.25,8.75,0,110.95476
1940-01-01,49.25,9.0,0,112.113
1940-01-01,49.25,9.25,0,127.96044
1940-01-01,49.25,9.5,0,105.99399
1940-01-01,49.25,9.75,0,109.73334
1940-01-01,49.25,10.0,0,111.70411
1940-01-01,49.25,10.25,0,101.631165
1940-01-01,49.25,10.5,0,93.25623
1940-01-01,49.25,10.75,0,143.99026
1940-01-01,49.25,11.0,0,136.9977
1940-01-01,49.25,11.25,0,128.31784
1940-01-01,49.25,11.5,0,159.11699
1940-01-01,49.25,11.75,0,160.05159
1940-01-01,49.25,12.0,0,155.8664
1940-01-01,49.25,12.25,0,181.9756
1940-01-01,49.25,12.5,0,179.35156
1940-01-01,49.25,12.75,0,184.57365
1940-01-01,49.25,13.0,0,207.94225
1940-01-01,49.25,13.25,0,167.5911
1940-01-01,49.25,13.5,0,145.72191
1940-01-01,49.25,13.75,0,116.363045
1940-01-01,49.25,14.0,0,105.04031
1940-01-01,49.25,14.25,0,110.57878
1940-01-01,49.25,14.5,0,108.27374
1940-01-01,49.25,14.75,0,115.39603
1940-01-01,49.25,15.0,0,168.98083
1940-01-01,49.5,5.75,0,138.57199
1940-01-01,49.5,6.0,0,131.068
1940-01-01,49.5,6.25,0,119.08675
1940-01-01,49.5,6.5,0,178.58887
1940-01-01,49.5,6.75,0,213.92966
1940-01-01,49.5,7.0,0,174.60419
1940-01-01,49.5,7.25,0,145.68282
1940-01-01,49.5,7.5,0,100.23022
1940-01-01,49.5,7.75,0,48.611164
1940-01-01,49.5,8.0,0,72.628494
1940-01-01,49.5,8.25,0,68.99452
1940-01-01,49.5,8.5,0,84.72395
1940-01-01,49.5,8.75,0,128.49092
1940-01-01,49.5,9.0,0,105.7229
1940-01-01,49.5,9.25,0,136.90353
1940-01-01,49.5,9.5,0,79.92291
1940-01-01,49.5,9.75,0,91.56108
1940-01-01,49.5,10.0,0,106.54759
1940-01-01,49.5,10.25,0,112.19263
1940-01-01,49.5,10.5,0,120.77617
1940-01-01,49.5,10.75,0,127.90155
1940-01-01,49.5,11.0,0,135.45276
1940-01-01,49.5,11.25,0,176.61667
1940-01-01,49.5,11.5,0,182.99533
1940-01-01,49.5,11.75,0,200.43207
1940-01-01,49.5,12.0,0,197.53455
1940-01-01,49.5,12.25,0,182.45506
1940-01-01,49.5,12.5,0,176.63144
1940-01-01,49.5,12.75,0,171.48567
1940-01-01,49.5,13.0,0,156.51678
1940-01-01,49.5,13.25,0,120.82076
1940-01-01,49.5,13.5,0,117.8317
1940-01-01,49.5,13.75,0,130.65695
1940-01-01,49.5,14.0,0,132.82967
1940-01-01,49.5,14.25,0,110.83126
1940-01-01,49.5,14.5,0,143.90874
1940-01-01,49.5,14.75,0,119.03572
1940-01-01,49.5,15.0,0,170.04346
1940-01-01,49.75,5.75,0,184.33643
1940-01-01,49.75,6.0,0,158.16689
1940-01-01,49.75,6.25,0,113.0147
1940-01-01,49.75,6.5,0,166.20302
1940-01-01,49.75,6.75,0,177.28258
1940-01-01,49.75,7.0,0,184.36624
1940-01-01,49.75,7.25,0,140.44977
1940-01-01,49.75,7.5,0,104.54822
1940-01-01,49.75,7.75,0,65.572266
1940-01-01,49.75,8.0,0,48.048496
1940-01-01,49.75,8.25,0,89.468956
1940-01-01,49.75,8.5,0,104.902985
1940-01-01,49.75,8.75,0,149.01399
1940-01-01,49.75,9.0,0,128.16573
1940-01-01,49.75,9.25,0,112.24365
1940-01-01,49.75,9.5,0,87.9774
1940-01-01,49.75,9.75,0,111.710075
1940-01-01,49.75,10.0,0,135.93793
1940-01-01,49.75,10.25,0,159.8301
1940-01-01,49.75,10.5,0,167.08899
1940-01-01,49.75,10.75,0,173.7714
1940-01-01,49.75,11.0,0,152.879
1940-01-01,49.75,11.25,0,217.08513
1940-01-01,49.75,11.5,0,220.55124
1940-01-01,49.75,11.75,0,210.24538
1940-01-01,49.75,12.0,0,195.678
1940-01-01,49.75,12.25,0,210.3982
1940-01-01,49.75,12.5,0,182.71326
1940-01-01,49.75,12.75,0,181.70715
1940-01-01,49.75,13.0,0,137.71964
1940-01-01,49.75,13.25,0,115.77869
1940-01-01,49.75,13.5,0,94.621185
1940-01-01,49.75,13.75,0,93.9877
1940-01-01,49.75,14.0,0,134.74036
1940-01-01,49.75,14.25,0,122.90215
1940-01-01,49.75,14.5,0,153.96237
1940-01-01,49.75,14.75,0,170.90034
1940-01-01,49.75,15.0,0,171.14783
1940-01-01,50.0,5.75,0,215.40785
1940-01-01,50.0,6.0,0,173.38443
1940-01-01,50.0,6.25,0,165.78769
1940-01-01,50.0,6.5,0,146.24286
1940-01-01,50.0,6.75,0,185.22644
1940-01-01,50.0,7.0,0,150.57062
1940-01-01,50.0,7.25,0,150.10715
1940-01-01,50.0,7.5,0,105.87812
1940-01-01,50.0,7.75,0,91.63427
1940-01-01,50.0,8.0,0,100.51155
1940-01-01,50.0,8.25,0,102.181915
1940-01-01,50.0,8.5,0,117.61094
1940-01-01,50.0,8.75,0,123.101
1940-01-01,50.0,9.0,0,170.81476
1940-01-01,50.0,9.25,0,157.68385
1940-01-01,50.0,9.5,0,163.8875
1940-01-01,50.0,9.75,0,158.40887
1940-01-01,50.0,10.0,0,150.21991
1940-01-01,50.0,10.25,0,186.47144
1940-01-01,50.0,10.5,0,175.04144
1940-01-01,50.0,10.75,0,208.16635
1940-01-01,50.0,11.0,0,187.62779
1940-01-01,50.0,11.25,0,213.92369
1940-01-01,50.0,11.5,0,225.11172
1940-01-01,50.0,11.75,0,216.82669
1940-01-01,50.0,12.0,0,214.0155
1940-01-01,50.0,12.25,0,187.09851
1940-01-01,50.0,12.5,0,197.62492
1940-01-01,50.0,12.75,0,171.17143
1940-01-01,50.0,13.0,0,148.4723
1940-01-01,50.0,13.25,0,144.81522
1940-01-01,50.0,13.5,0,146.2767
1940-01-01,50.0,13.75,0,118.34121
1940-01-01,50.0,14.0,0,118.985176
1940-01-01,50.0,14.25,0,104.4271
1940-01-01,50.0,14.5,0,131.93416
1940-01-01,50.0,14.75,0,144.68695
1940-01-01,50.0,15.0,0,134.09924
1940-01-01,50.25,5.75,0,189.23523
1940-01-01,50.25,6.0,0,195.13727
1940-01-01,50.25,6.25,0,210.3107
1940-01-01,50.25,6.5,0,180.74442
1940-01-01,50.25,6.75,0,161.67879
1940-01-01,50.25,7.0,0,127.88486
1940-01-01,50.25,7.25,0,128.1557
1940-01-01,50.25,7.5,0,119.31753
1940-01-01,50.25,7.75,0,143.53943
1940-01-01,50.25,8.0,0,151.40771
1940-01-01,50.25,8.25,0,148.7775
1940-01-01,50.25,8.5,0,130.6727
1940-01-01,50.25,8.75,0,115.58557
1940-01-01,50.25,9.0,0,176.96571
1940-01-01,50.25,9.25,0,198.40337
1940-01-01,50.25,9.5,0,217.7348
1940-01-01,50.25,9.75,0,210.25705
1940-01-01,50.25,10.0,0,208.62819
1940-01-01,50.25,10.25,0,221.73383
1940-01-01,50.25,10.5,0,205.62051
1940-01-01,50.25,10.75,0,223.531
1940-01-01,50.25,11.0,0,197.59656
1940-01-01,50.25,11.25,0,256.19266
1940-01-01,50.25,11.5,0,222.52512
1940-01-01,50.25,11.75,0,219.7659
1940-01-01,50.25,12.0,0,227.1719
1940-01-01,50.25,12.25,0,200.54984
1940-01-01,50.25,12.5,0,189.47505
1940-01-01,50.25,12.75,0,177.27231
