time,lat,lon,realization,total_precipitation (tp)
1990-01-01,50.75,8.75,0,744.78937
1990-01-01,50.75,9.0,0,761.781
1990-01-01,50.75,9.25,0,771.92566
1990-01-01,50.75,9.5,0,788.0769
1990-01-01,50.75,9.75,0,800.99225
1990-01-01,50.75,10.0,0,808.3873
1990-01-01,50.75,10.25,0,805.96655
1990-01-01,50.75,10.5,0,809.1118
1990-01-01,50.75,10.75,0,812.7747
1990-01-01,50.75,11.0,0,780.5121
1990-01-01,50.75,11.25,0,732.96094
1990-01-01,50.75,11.5,0,685.95483
1990-01-01,50.75,11.75,0,670.2962
1990-01-01,50.75,12.0,0,679.8124
1990-01-01,50.75,12.25,0,742.0404
1990-01-01,50.75,12.5,0,816.0541
1990-01-01,50.75,12.75,0,888.1219
1990-01-01,50.75,13.0,0,919.56635
1990-01-01,50.75,13.25,0,865.6142
1990-01-01,50.75,13.5,0,804.3975
1990-01-01,50.75,13.75,0,707.6201
1990-01-01,50.75,14.0,0,646.9898
1990-01-01,50.75,14.25,0,620.3628
1990-01-01,50.75,14.5,0,638.0813
1990-01-01,50.75,14.75,0,739.25305
1990-01-01,50.75,15.0,0,860.70013
1990-01-01,51.0,5.75,0,725.69226
1990-01-01,51.0,6.0,0,713.9437
1990-01-01,51.0,6.25,0,709.91254
1990-01-01,51.0,6.5,0,709.3317
1990-01-01,51.0,6.75,0,759.666
1990-01-01,51.0,7.0,0,904.7308
1990-01-01,51.0,7.25,0,1040.61
1990-01-01,51.0,7.5,0,1180.4004
1990-01-01,51.0,7.75,0,1225.7351
1990-01-01,51.0,8.0,0,1201.1449
1990-01-01,51.0,8.25,0,1026.9803
1990-01-01,51.0,8.5,0,885.1969
1990-01-01,51.0,8.75,0,760.76227
1990-01-01,51.0,9.0,0,715.51965
1990-01-01,51.0,9.25,0,695.06793
1990-01-01,51.0,9.5,0,729.72986
1990-01-01,51.0,9.75,0,731.15125
1990-01-01,51.0,10.0,0,715.3008
1990-01-01,51.0,10.25,0,679.7795
1990-01-01,51.0,10.5,0,645.631
1990-01-01,51.0,10.75,0,603.75525
1990-01-01,51.0,11.0,0,579.7921
1990-01-01,51.0,11.25,0,563.12177
1990-01-01,51.0,11.5,0,598.689
1990-01-01,51.0,11.75,0,628.9373
1990-01-01,51.0,12.0,0,641.5444
1990-01-01,51.0,12.25,0,640.76306
1990-01-01,51.0,12.5,0,626.8208
1990-01-01,51.0,12.75,0,684.6547
1990-01-01,51.0,13.0,0,738.66016
1990-01-01,51.0,13.25,0,797.83936
1990-01-01,51.0,13.5,0,778.3501
1990-01-01,51.0,13.75,0,717.9105
1990-01-01,51.0,14.0,0,711.43506
1990-01-01,51.0,14.25,0,714.3922
1990-01-01,51.0,14.5,0,731.39026
1990-01-01,51.0,14.75,0,737.19556
1990-01-01,51.0,15.0,0,727.6768
1990-01-01,51.25,5.75,0,760.3726
1990-01-01,51.25,6.0,0,757.9582
1990-01-01,51.25,6.25,0,771.54095
1990-01-01,51.25,6.5,0,818.3153
1990-01-01,51.25,6.75,0,887.1107
1990-01-01,51.25,7.0,0,1026.1951
1990-01-01,51.25,7.25,0,1093.8732
1990-01-01,51.25,7.5,0,1150.169
1990-01-01,51.25,7.75,0,1111.9111
1990-01-01,51.25,8.0,0,1107.2942
1990-01-01,51.25,8.25,0,1219.3422
1990-01-01,51.25,8.5,0,1090.1554
1990-01-01,51.25,8.75,0,923.6341
1990-01-01,51.25,9.0,0,799.58813
1990-01-01,51.25,9.25,0,743.79675
1990-01-01,51.25,9.5,0,758.90375
1990-01-01,51.25,9.75,0,754.69684
1990-01-01,51.25,10.0,0,740.4604
1990-01-01,51.25,10.25,0,697.2656
1990-01-01,51.25,10.5,0,648.35785
1990-01-01,51.25,10.75,0,592.5678
1990-01-01,51.25,11.0,0,559.649
1990-01-01,51.25,11.25,0,527.3974
1990-01-01,51.25,11.5,0,539.6425
1990-01-01,51.25,11.75,0,557.1382
1990-01-01,51.25,12.0,0,561.29004
1990-01-01,51.25,12.25,0,595.17694
1990-01-01,51.25,12.5,0,629.7157
1990-01-01,51.25,12.75,0,667.94446
1990-01-01,51.25,13.0,0,673.2635
1990-01-01,51.25,13.25,0,623.8775
1990-01-01,51.25,13.5,0,612.6797
1990-01-01,51.25,13.75,0,598.7103
1990-01-01,51.25,14.0,0,640.48914
1990-01-01,51.25,14.25,0,661.3624
1990-01-01,51.25,14.5,0,658.174
1990-01-01,51.25,14.75,0,640.9442
1990-01-01,51.25,15.0,0,619.9669
1990-01-01,51.5,5.75,0,767.37854
1990-01-01,51.5,6.0,0,788.2492
1990-01-01,51.5,6.25,0,807.5695
1990-01-01,51.5,6.5,0,820.93
1990-01-01,51.5,6.75,0,827.6905
1990-01-01,51.5,7.0,0,875.4856
1990-01-01,51.5,7.25,0,938.02136
1990-01-01,51.5,7.5,0,950.9335
1990-01-01,51.5,7.75,0,934.6722
1990-01-01,51.5,8.0,0,941.80225
1990-01-01,51.5,8.25,0,1011.15015
1990-01-01,51.5,8.5,0,1039.4757
1990-01-01,51.5,8.75,0,976.7604
1990-01-01,51.5,9.0,0,869.1981
1990-01-01,51.5,9.25,0,789.0067
1990-01-01,51.5,9.5,0,746.3419
1990-01-01,51.5,9.75,0,748.1108
1990-01-01,51.5,10.0,0,757.8838
1990-01-01,51.5,10.25,0,789.0762
1990-01-01,51.5,10.5,0,759.9683
1990-01-01,51.5,10.75,0,706.3282
1990-01-01,51.5,11.0,0,630.1577
1990-01-01,51.5,11.25,0,565.59296
1990-01-01,51.5,11.5,0,574.85706
1990-01-01,51.5,11.75,0,568.2766
1990-01-01,51.5,12.0,0,536.7233
1990-01-01,51.5,12.25,0,566.8883
1990-01-01,51.5,12.5,0,601.63806
1990-01-01,51.5,12.75,0,604.9843
1990-01-01,51.5,13.0,0,602.8602
1990-01-01,51.5,13.25,0,609.6969
1990-01-01,51.5,13.5,0,631.8574
1990-01-01,51.5,13.75,0,642.31445
1990-01-01,51.5,14.0,0,654.9048
1990-01-01,51.5,14.25,0,653.89417
1990-01-01,51.5,14.5,0,664.8328
1990-01-01,51.5,14.75,0,653.4183
1990-01-01,51.5,15.0,0,652.26556
1990-01-01,51.75,5.75,0,808.6648
1990-01-01,51.75,6.0,0,828.51044
1990-01-01,51.75,6.25,0,838.7417
1990-01-01,51.75,6.5,0,841.7828
1990-01-01,51.75,6.75,0,849.4063
1990-01-01,51.75,7.0,0,856.1732
1990-01-01,51.75,7.25,0,845.26056
1990-01-01,51.75,7.5,0,847.44366
1990-01-01,51.75,7.75,0,834.8643
1990-01-01,51.75,8.0,0,842.4892
1990-01-01,51.75,8.25,0,886.86816
1990-01-01,51.75,8.5,0,917.12164
1990-01-01,51.75,8.75,0,957.08856
1990-01-01,51.75,9.0,0,960.3226
1990-01-01,51.75,9.25,0,887.44586
1990-01-01,51.75,9.5,0,828.25
1990-01-01,51.75,9.75,0,806.9026
1990-01-01,51.75,10.0,0,812.6028
1990-01-01,51.75,10.25,0,859.9561
1990-01-01,51.75,10.5,0,872.2169
1990-01-01,51.75,10.75,0,779.7024
1990-01-01,51.75,11.0,0,701.9827
1990-01-01,51.75,11.25,0,586.74005
1990-01-01,51.75,11.5,0,581.85675
1990-01-01,51.75,11.75,0,574.4705
1990-01-01,51.75,12.0,0,576.43396
1990-01-01,51.75,12.25,0,586.13806
1990-01-01,51.75,12.5,0,609.6294
1990-01-01,51.75,12.75,0,613.7073
1990-01-01,51.75,13.0,0,624.7
1990-01-01,51.75,13.25,0,644.2652
1990-01-01,51.75,13.5,0,664.59827
1990-01-01,51.75,13.75,0,667.4475
1990-01-01,51.75,14.0,0,651.463
1990-01-01,51.75,14.25,0,649.8744
1990-01-01,51.75,14.5,0,653.42285
1990-01-01,51.75,14.75,0,651.90765
1990-01-01,51.75,15.0,0,650.1443
1990-01-01,52.0,5.75,0,823.47314
1990-01-01,52.0,6.0,0,810.08746
1990-01-01,52.0,6.25,0,814.94165
1990-01-01,52.0,6.5,0,837.34705
1990-01-01,52.0,6.75,0,837.6942
1990-01-01,52.0,7.0,0,848.13855
1990-01-01,52.0,7.25,0,848.8604
1990-01-01,52.0,7.5,0,844.3365
1990-01-01,52.0,7.75,0,841.7811
1990-01-01,52.0,8.0,0,874.5091
1990-01-01,52.0,8.25,0,893.52844
1990-01-01,52.0,8.5,0,904.833
1990-01-01,52.0,8.75,0,904.603
1990-01-01,52.0,9.0,0,900.4447
1990-01-01,52.0,9.25,0,903.687
1990-01-01,52.0,9.5,0,843.3352
1990-01-01,52.0,9.75,0,801.3265
1990-01-01,52.0,10.0,0,796.6583
1990-01-01,52.0,10.25,0,829.72235
1990-01-01,52.0,10.5,0,842.0179
1990-01-01,52.0,10.75,0,756.82684
1990-01-01,52.0,11.0,0,709.9181
1990-01-01,52.0,11.25,0,623.29456
1990-01-01,52.0,11.5,0,608.7992
1990-01-01,52.0,11.75,0,616.23376
1990-01-01,52.0,12.0,0,631.89813
1990-01-01,52.0,12.25,0,659.2944
1990-01-01,52.0,12.5,0,666.89795
1990-01-01,52.0,12.75,0,661.85425
1990-01-01,52.0,13.0,0,666.0974
1990-01-01,52.0,13.25,0,677.64404
1990-01-01,52.0,13.5,0,686.9369
1990-01-01,52.0,13.75,0,688.1053
1990-01-01,52.0,14.0,0,676.86194
1990-01-01,52.0,14.25,0,682.56067
1990-01-01,52.0,14.5,0,679.4484
1990-01-01,52.0,14.75,0,674.3093
1990-01-01,52.0,15.0,0,676.4102
1990-01-01,52.25,5.75,0,825.1703
1990-01-01,52.25,6.0,0,823.7369
1990-01-01,52.25,6.25,0,801.65533
1990-01-01,52.25,6.5,0,823.60284
1990-01-01,52.25,6.75,0,815.5902
1990-01-01,52.25,7.0,0,826.3688
1990-01-01,52.25,7.25,0,835.1808
1990-01-01,52.25,7.5,0,841.51917
1990-01-01,52.25,7.75,0,847.51843
1990-01-01,52.25,8.0,0,879.1792
1990-01-01,52.25,8.25,0,869.10175
1990-01-01,52.25,8.5,0,846.3814
1990-01-01,52.25,8.75,0,823.9197
1990-01-01,52.25,9.0,0,813.27826
1990-01-01,52.25,9.25,0,824.569
1990-01-01,52.25,9.5,0,810.82336
1990-01-01,52.25,9.75,0,756.8638
1990-01-01,52.25,10.0,0,742.20636
1990-01-01,52.25,10.25,0,724.08124
1990-01-01,52.25,10.5,0,717.8312
1990-01-01,52.25,10.75,0,699.0173
1990-01-01,52.25,11.0,0,669.60956
1990-01-01,52.25,11.25,0,678.1671
1990-01-01,52.25,11.5,0,665.6964
1990-01-01,52.25,11.75,0,674.2965
1990-01-01,52.25,12.0,0,660.7308
1990-01-01,52.25,12.25,0,683.0291
1990-01-01,52.25,12.5,0,704.41626
1990-01-01,52.25,12.75,0,702.2996
1990-01-01,52.25,13.0,0,708.63226
1990-01-01,52.25,13.25,0,707.6704
1990-01-01,52.25,13.5,0,709.218
1990-01-01,52.25,13.75,0,726.8975
1990-01-01,52.25,14.0,0,716.7518
1990-01-01,52.25,14.25,0,722.09985
1990-01-01,52.25,14.5,0,714.32513
1990-01-01,52.25,14.75,0,715.51636
1990-01-01,52.25,15.0,0,726.4424
1990-01-01,52.5,5.75,0,840.6708
1990-01-01,52.5,6.0,0,803.056
1990-01-01,52.5,6.25,0,806.39484
1990-01-01,52.5,6.5,0,797.6115
1990-01-01,52.5,6.75,0,798.0427
1990-01-01,52.5,7.0,0,791.97076
1990-01-01,52.5,7.25,0,810.81146
1990-01-01,52.5,7.5,0,822.84753
1990-01-01,52.5,7.75,0,825.7098
1990-01-01,52.5,8.0,0,825.146
1990-01-01,52.5,8.25,0,804.59
1990-01-01,52.5,8.5,0,781.72424
1990-01-01,52.5,8.75,0,758.52155
1990-01-01,52.5,9.0,0,763.6108
1990-01-01,52.5,9.25,0,783.9458
1990-01-01,52.5,9.5,0,765.71967
1990-01-01,52.5,9.75,0,748.16815
1990-01-01,52.5,10.0,0,736.6169
1990-01-01,52.5,10.25,0,715.0554
1990-01-01,52.5,10.5,0,708.80194
1990-01-01,52.5,10.75,0,687.2157
1990-01-01,52.5,11.0,0,684.58606
1990-01-01,52.5,11.25,0,680.2959
1990-01-01,52.5,11.5,0,693.6421
1990-01-01,52.5,11.75,0,676.05206
1990-01-01,52.5,12.0,0,665.3676
1990-01-01,52.5,12.25,0,683.54565
1990-01-01,52.5,12.5,0,699.8665
1990-01-01,52.5,12.75,0,718.6661
1990-01-01,52.5,13.0,0,733.03
1990-01-01,52.5,13.25,0,723.8543
1990-01-01,52.5,13.5,0,735.5232
1990-01-01,52.5,13.75,0,756.9947
1990-01-01,52.5,14.0,0,745.4254
1990-01-01,52.5,14.25,0,721.07623
1990-01-01,52.5,14.5,0,710.09467
1990-01-01,52.5,14.75,0,718.22076
1990-01-01,52.5,15.0,0,738.7929
1990-01-01,52.75,5.75,0,835.3163
1990-01-01,52.75,6.0,0,772.5365
1990-01-01,52.75,6.25,0,780.94745
1990-01-01,52.75,6.5,0,787.93286
1990-01-01,52.75,6.75,0,779.3555
1990-01-01,52.75,7.0,0,796.48303
1990-01-01,52.75,7.25,0,815.1674
1990-01-01,52.75,7.5,0,818.86957
1990-01-01,52.75,7.75,0,822.04346
1990-01-01,52.75,8.0,0,817.62854
1990-01-01,52.75,8.25,0,802.1831
1990-01-01,52.75,8.5,0,779.8259
1990-01-01,52.75,8.75,0,781.9114
1990-01-01,52.75,9.0,0,784.2588
1990-01-01,52.75,9.25,0,780.72833
1990-01-01,52.75,9.5,0,782.28784
1990-01-01,52.75,9.75,0,797.4396
1990-01-01,52.75,10.0,0,798.5358
1990-01-01,52.75,10.25,0,776.9511
1990-01-01,52.75,10.5,0,746.588
1990-01-01,52.75,10.75,0,711.6492
1990-01-01,52.75,11.0,0,689.2993
1990-01-01,52.75,11.25,0,666.17456
1990-01-01,52.75,11.5,0,663.31555
1990-01-01,52.75,11.75,0,658.6874
1990-01-01,52.75,12.0,0,669.7557
1990-01-01,52.75,12.25,0,684.619
1990-01-01,52.75,12.5,0,698.2093
1990-01-01,52.75,12.75,0,717.4361
1990-01-01,52.75,13.0,0,740.2237
1990-01-01,52.75,13.25,0,739.64435
1990-01-01,52.75,13.5,0,738.3377
1990-01-01,52.75,13.75,0,741.63055
1990-01-01,52.75,14.0,0,736.44305
1990-01-01,52.75,14.25,0,709.69916
1990-01-01,52.75,14.5,0,697.3813
1990-01-01,52.75,14.75,0,713.03876
1990-01-01,52.75,15.0,0,721.8156
1990-01-01,53.0,5.75,0,889.0794
1990-01-01,53.0,6.0,0,826.6094
1990-01-01,53.0,6.25,0,833.24164
1990-01-01,53.0,6.5,0,816.02216
1990-01-01,53.0,6.75,0,780.70276
1990-01-01,53.0,7.0,0,788.5502
1990-01-01,53.0,7.25,0,800.10175
1990-01-01,53.0,7.5,0,813.96014
1990-01-01,53.0,7.75,0,819.4015
1990-01-01,53.0,8.0,0,812.2709
1990-01-01,53.0,8.25,0,800.14154
1990-01-01,53.0,8.5,0,780.0305
1990-01-01,53.0,8.75,0,787.3256
1990-01-01,53.0,9.0,0,799.6719
1990-01-01,53.0,9.25,0,802.4608
1990-01-01,53.0,9.5,0,806.8478
1990-01-01,53.0,9.75,0,816.6895
1990-01-01,53.0,10.0,0,804.40955
1990-01-01,53.0,10.25,0,772.5253
1990-01-01,53.0,10.5,0,743.9462
1990-01-01,53.0,10.75,0,717.5264
1990-01-01,53.0,11.0,0,693.5317
1990-01-01,53.0,11.25,0,663.5652
1990-01-01,53.0,11.5,0,670.8536
1990-01-01,53.0,11.75,0,679.157
1990-01-01,53.0,12.0,0,711.5712
1990-01-01,53.0,12.25,0,730.87933
1990-01-01,53.0,12.5,0,730.5629
1990-01-01,53.0,12.75,0,736.80164
1990-01-01,53.0,13.0,0,758.17255
1990-01-01,53.0,13.25,0,753.0355
1990-01-01,53.0,13.5,0,740.5749
1990-01-01,53.0,13.75,0,726.19446
1990-01-01,53.0,14.0,0,712.7564
1990-01-01,53.0,14.25,0,707.87933
1990-01-01,53.0,14.5,0,721.4199
1990-01-01,53.0,14.75,0,758.6522
1990-01-01,53.0,15.0,0,765.38586
1990-01-01,53.25,5.75,0,807.9713
1990-01-01,53.25,6.0,0,749.56537
1990-01-01,53.25,6.25,0,750.02045
1990-01-01,53.25,6.5,0,774.13293
1990-01-01,53.25,6.75,0,801.80554
1990-01-01,53.25,7.0,0,832.341
1990-01-01,53.25,7.25,0,858.55225
1990-01-01,53.25,7.5,0,863.8804
1990-01-01,53.25,7.75,0,871.6361
1990-01-01,53.25,8.0,0,883.9276
1990-01-01,53.25,8.25,0,875.6747
1990-01-01,53.25,8.5,0,853.7776
1990-01-01,53.25,8.75,0,851.5669
1990-01-01,53.25,9.0,0,853.74023
1990-01-01,53.25,9.25,0,856.14465
1990-01-01,53.25,9.5,0,856.5555
1990-01-01,53.25,9.75,0,845.052
1990-01-01,53.25,10.0,0,820.5984
1990-01-01,53.25,10.25,0,776.81757
1990-01-01,53.25,10.5,0,754.0192
1990-01-01,53.25,10.75,0,745.5706
1990-01-01,53.25,11.0,0,731.57336
1990-01-01,53.25,11.25,0,715.6615
1990-01-01,53.25,11.5,0,721.05804
1990-01-01,53.25,11.75,0,727.2472
1990-01-01,53.25,12.0,0,736.5941
1990-01-01,53.25,12.25,0,738.2738
1990-01-01,53.25,12.5,0,725.3575
1990-01-01,53.25,12.75,0,717.0353
1990-01-01,53.25,13.0,0,711.75665
1990-01-01,53.25,13.25,0,699.2328
1990-01-01,53.25,13.5,0,683.4953
1990-01-01,53.25,13.75,0,675.1506
1990-01-01,53.25,14.0,0,667.6238
1990-01-01,53.25,14.25,0,665.2913
1990-01-01,53.25,14.5,0,681.4692
1990-01-01,53.25,14.75,0,725.47766
1990-01-01,53.25,15.0,0,744.9594
1990-01-01,53.5,5.75,0,971.72095
1990-01-01,53.5,6.0,0,1007.6986
1990-01-01,53.5,6.25,0,1044.8947
1990-01-01,53.5,6.5,0,1094.7649
1990-01-01,53.5,6.75,0,1171.0422
1990-01-01,53.5,7.0,0,964.1572
1990-01-01,53.5,7.25,0,855.8385
1990-01-01,53.5,7.5,0,894.2472
1990-01-01,53.5,7.75,0,907.20483
1990-01-01,53.5,8.0,0,880.2452
1990-01-01,53.5,8.25,0,891.4
1990-01-01,53.5,8.5,0,940.45233
1990-01-01,53.5,8.75,0,945.78107
1990-01-01,53.5,9.0,0,942.2079
1990-01-01,53.5,9.25,0,904.8388
1990-01-01,53.5,9.5,0,868.46063
1990-01-01,53.5,9.75,0,884.3131
1990-01-01,53.5,10.0,0,870.38324
1990-01-01,53.5,10.25,0,829.09753
1990-01-01,53.5,10.5,0,806.1753
1990-01-01,53.5,10.75,0,795.5642
1990-01-01,53.5,11.0,0,786.5558
1990-01-01,53.5,11.25,0,780.0629
1990-01-01,53.5,11.5,0,757.05835
1990-01-01,53.5,11.75,0,747.1874
1990-01-01,53.5,12.0,0,736.6119
1990-01-01,53.5,12.25,0,740.89386
1990-01-01,53.5,12.5,0,768.614
1990-01-01,53.5,12.75,0,760.08246
1990-01-01,53.5,13.0,0,735.8229
1990-01-01,53.5,13.25,0,722.15985
1990-01-01,53.5,13.5,0,710.0668
1990-01-01,53.5,13.75,0,695.3828
1990-01-01,53.5,14.0,0,680.76044
1990-01-01,53.5,14.25,0,673.8572
1990-01-01,53.5,14.5,0,686.30365
1990-01-01,53.5,14.75,0,718.1545
1990-01-01,53.5,15.0,0,731.89954
1990-01-01,53.75,5.75,0,919.1854
1990-01-01,53.75,6.0,0,952.94763
1990-01-01,53.75,6.25,0,978.97675
1990-01-01,53.75,6.5,0,1019.8179
1990-01-01,53.75,6.75,0,1077.6332
1990-01-01,53.75,7.0,0,1006.0995
1990-01-01,53.75,7.25,0,1038.8304
1990-01-01,53.75,7.5,0,1077.3977
1990-01-01,53.75,7.75,0,1090.2433
1990-01-01,53.75,8.0,0,1130.0293
1990-01-01,53.75,8.25,0,1222.5679
1990-01-01,53.75,8.5,0,1330.8763
1990-01-01,53.75,8.75,0,1249.6075
1990-01-01,53.75,9.0,0,1007.83954
1990-01-01,53.75,9.25,0,980.85504
1990-01-01,53.75,9.5,0,952.9116
1990-01-01,53.75,9.75,0,912.725
1990-01-01,53.75,10.0,0,878.70435
1990-01-01,53.75,10.25,0,878.11926
1990-01-01,53.75,10.5,0,850.9324
1990-01-01,53.75,10.75,0,813.8499
1990-01-01,53.75,11.0,0,779.1515
1990-01-01,53.75,11.25,0,757.0386
1990-01-01,53.75,11.5,0,756.12036
1990-01-01,53.75,11.75,0,766.2191
1990-01-01,53.75,12.0,0,752.8982
1990-01-01,53.75,12.25,0,756.8584
1990-01-01,53.75,12.5,0,746.8671
1990-01-01,53.75,12.75,0,726.13684
1990-01-01,53.75,13.0,0,699.82605
1990-01-01,53.75,13.25,0,693.167
1990-01-01,53.75,13.5,0,701.12537
1990-01-01,53.75,13.75,0,650.672
1990-01-01,53.75,14.0,0,623.6937
1990-01-01,53.75,14.25,0,736.34503
1990-01-01,53.75,14.5,0,790.8157
1990-01-01,53.75,14.75,0,707.0474
1990-01-01,53.75,15.0,0,728.88824
1990-01-01,54.0,5.75,0,911.30444
1990-01-01,54.0,6.0,0,911.3183
1990-01-01,54.0,6.25,0,921.93146
1990-01-01,54.0,6.5,0,954.4862
1990-01-01,54.0,6.75,0,950.4735
1990-01-01,54.0,7.0,0,993.8285
1990-01-01,54.0,7.25,0,1028.2338
1990-01-01,54.0,7.5,0,1061.8063
1990-01-01,54.0,7.75,0,1092.8434
1990-01-01,54.0,8.0,0,1127.8708
1990-01-01,54.0,8.25,0,1219.9518
1990-01-01,54.0,8.5,0,1360.9077
1990-01-01,54.0,8.75,0,1234.5109
1990-01-01,54.0,9.0,0,1011.2927
1990-01-01,54.0,9.25,0,989.594
1990-01-01,54.0,9.5,0,968.83563
1990-01-01,54.0,9.75,0,916.52246
1990-01-01,54.0,10.0,0,882.7019
1990-01-01,54.0,10.25,0,895.01385
1990-01-01,54.0,10.5,0,840.9574
1990-01-01,54.0,10.75,0,767.9543
1990-01-01,54.0,11.0,0,768.29456
1990-01-01,54.0,11.25,0,944.2542
1990-01-01,54.0,11.5,0,780.64514
1990-01-01,54.0,11.75,0,760.8879
1990-01-01,54.0,12.0,0,755.29285
1990-01-01,54.0,12.25,0,761.78143
1990-01-01,54.0,12.5,0,771.36115
1990-01-01,54.0,12.75,0,750.7575
1990-01-01,54.0,13.0,0,758.8625
1990-01-01,54.0,13.25,0,700.70294
1990-01-01,54.0,13.5,0,678.29706
1990-01-01,54.0,13.75,0,666.57324
1990-01-01,54.0,14.0,0,704.2265
1990-01-01,54.0,14.25,0,678.54614
1990-01-01,54.0,14.5,0,732.6166
1990-01-01,54.0,14.75,0,787.214
1990-01-01,54.0,15.0,0,768.5275
1990-01-01,54.25,5.75,0,890.6584
1990-01-01,54.25,6.0,0,902.22925
1990-01-01,54.25,6.25,0,901.877
1990-01-01,54.25,6.5,0,902.3554
1990-01-01,54.25,6.75,0,905.81305
1990-01-01,54.25,7.0,0,931.4685
1990-01-01,54.25,7.25,0,964.2477
1990-01-01,54.25,7.5,0,991.7362
1990-01-01,54.25,7.75,0,1005.8918
1990-01-01,54.25,8.0,0,1031.6462
1990-01-01,54.25,8.25,0,1166.2297
1990-01-01,54.25,8.5,0,1295.9366
1990-01-01,54.25,8.75,0,1151.1362
1990-01-01,54.25,9.0,0,994.687
1990-01-01,54.25,9.25,0,980.5407
1990-01-01,54.25,9.5,0,955.6314
1990-01-01,54.25,9.75,0,907.4864
1990-01-01,54.25,10.0,0,861.3419
1990-01-01,54.25,10.25,0,849.50214
1990-01-01,54.25,10.5,0,951.5299
1990-01-01,54.25,10.75,0,930.963
1990-01-01,54.25,11.0,0,812.11615
1990-01-01,54.25,11.25,0,937.04767
1990-01-01,54.25,11.5,0,804.51746
1990-01-01,54.25,11.75,0,817.73615
1990-01-01,54.25,12.0,0,819.4678
1990-01-01,54.25,12.25,0,828.0568
1990-01-01,54.25,12.5,0,792.01074
1990-01-01,54.25,12.75,0,749.2406
1990-01-01,54.25,13.0,0,736.3557
1990-01-01,54.25,13.25,0,679.83386
1990-01-01,54.25,13.5,0,721.58264
1990-01-01,54.25,13.75,0,779.1806
1990-01-01,54.25,14.0,0,731.5318
1990-01-01,54.25,14.25,0,705.654
1990-01-01,54.25,14.5,0,734.62244
1990-01-01,54.25,14.75,0,824.44147
1990-01-01,54.25,15.0,0,849.2079
1990-01-01,54.5,5.75,0,857.17725
1990-01-01,54.5,6.0,0,875.52856
1990-01-01,54.5,6.25,0,888.04816
1990-01-01,54.5,6.5,0,890.27686
1990-01-01,54.5,6.75,0,901.4083
1990-01-01,54.5,7.0,0,915.9752
1990-01-01,54.5,7.25,0,935.45764
1990-01-01,54.5,7.5,0,960.1726
1990-01-01,54.5,7.75,0,968.36066
1990-01-01,54.5,8.0,0,998.39496
1990-01-01,54.5,8.25,0,1131.5188
1990-01-01,54.5,8.5,0,1206.4036
1990-01-01,54.5,8.75,0,1066.6381
1990-01-01,54.5,9.0,0,981.86304
1990-01-01,54.5,9.25,0,967.9839
1990-01-01,54.5,9.5,0,937.86475
1990-01-01,54.5,9.75,0,888.807
1990-01-01,54.5,10.0,0,941.0494
1990-01-01,54.5,10.25,0,927.90173
1990-01-01,54.5,10.5,0,1023.89166
1990-01-01,54.5,10.75,0,1000.2308
1990-01-01,54.5,11.0,0,981.9673
1990-01-01,54.5,11.25,0,860.5514
1990-01-01,54.5,11.5,0,875.9751
1990-01-01,54.5,11.75,0,792.0692
1990-01-01,54.5,12.0,0,824.05383
1990-01-01,54.5,12.25,0,805.26605
1990-01-01,54.5,12.5,0,732.74225
1990-01-01,54.5,12.75,0,734.4523
1990-01-01,54.5,13.0,0,715.3261
1990-01-01,54.5,13.25,0,737.61395
1990-01-01,54.5,13.5,0,769.2521
1990-01-01,54.5,13.75,0,753.9567
1990-01-01,54.5,14.0,0,709.63306
1990-01-01,54.5,14.25,0,711.729
1990-01-01,54.5,14.5,0,719.6935
1990-01-01,54.5,14.75,0,753.4835
1990-01-01,54.5,15.0,0,824.0635
1990-01-01,54.75,5.75,0,847.26025
1990-01-01,54.75,6.0,0,873.9833
1990-01-01,54.75,6.25,0,886.4019
1990-01-01,54.75,6.5,0,893.4813
1990-01-01,54.75,6.75,0,913.75806
1990-01-01,54.75,7.0,0,928.381
1990-01-01,54.75,7.25,0,947.35724
1990-01-01,54.75,7.5,0,957.4074
1990-01-01,54.75,7.75,0,964.0004
1990-01-01,54.75,8.0,0,994.5207
1990-01-01,54.75,8.25,0,1120.1011
1990-01-01,54.75,8.5,0,1179.838
1990-01-01,54.75,8.75,0,1059.1816
1990-01-01,54.75,9.0,0,974.84644
1990-01-01,54.75,9.25,0,965.0831
1990-01-01,54.75,9.5,0,912.90686
1990-01-01,54.75,9.75,0,853.0745
1990-01-01,54.75,10.0,0,905.048
1990-01-01,54.75,10.25,0,1027.1196
1990-01-01,54.75,10.5,0,977.61005
1990-01-01,54.75,10.75,0,875.1676
1990-01-01,54.75,11.0,0,866.29156
1990-01-01,54.75,11.25,0,849.0513
1990-01-01,54.75,11.5,0,817.50775
1990-01-01,54.75,11.75,0,724.7357
1990-01-01,54.75,12.0,0,769.17194
1990-01-01,54.75,12.25,0,757.76013
1990-01-01,54.75,12.5,0,758.20636
1990-01-01,54.75,12.75,0,759.891
1990-01-01,54.75,13.0,0,749.66003
1990-01-01,54.75,13.25,0,744.5545
1990-01-01,54.75,13.5,0,726.17676
1990-01-01,54.75,13.75,0,710.96826
1990-01-01,54.75,14.0,0,699.7466
1990-01-01,54.75,14.25,0,706.3973
1990-01-01,54.75,14.5,0,708.7161
1990-01-01,54.75,14.75,0,739.5916
1990-01-01,54.75,15.0,0,758.33856
1990-01-01,55.0,5.75,0,857.7596
