time,lat,lon,fire_weather_index (fwi)
2000-01-01,49.0,5.75,4.325949
2000-01-01,49.0,6.0,4.7544246
2000-01-01,49.0,6.25,5.100912
2000-01-01,49.0,6.5,5.1711507
2000-01-01,49.0,6.75,5.1797075
2000-01-01,49.0,7.0,5.2174215
2000-01-01,49.0,7.25,5.291072
2000-01-01,49.0,7.5,5.282533
2000-01-01,49.0,7.75,5.325387
2000-01-01,49.0,8.0,5.332305
2000-01-01,49.0,8.25,5.1979523
2000-01-01,49.0,8.5,4.8768845
2000-01-01,49.0,8.75,4.622763
2000-01-01,49.0,9.0,4.553589
2000-01-01,49.0,9.25,4.7243676
2000-01-01,49.0,9.5,4.4642634
2000-01-01,49.0,9.75,3.9614117
2000-01-01,49.0,10.0,3.4658763
2000-01-01,49.0,10.25,3.4010656
2000-01-01,49.0,10.5,3.5306168
2000-01-01,49.0,10.75,3.6964574
2000-01-01,49.0,11.0,3.784084
2000-01-01,49.0,11.25,3.761901
2000-01-01,49.0,11.5,3.6659703
2000-01-01,49.0,11.75,3.5258138
2000-01-01,49.0,12.0,3.4188263
2000-01-01,49.0,12.25,3.36333
2000-01-01,49.0,12.5,3.1974633
2000-01-01,49.0,12.75,2.8822498
2000-01-01,49.0,13.0,2.4639368
2000-01-01,49.0,13.25,2.1580758
2000-01-01,49.0,13.5,2.1177652
2000-01-01,49.0,13.75,2.569013
2000-01-01,49.0,14.0,3.4776487
2000-01-01,49.0,14.25,4.7217426
2000-01-01,49.0,14.5,5.5897794
2000-01-01,49.0,14.75,6.1711025
2000-01-01,49.0,15.0,6.359619
2000-01-01,49.25,5.75,3.514915
2000-01-01,49.25,6.0,3.7971394
2000-01-01,49.25,6.25,4.067891
2000-01-01,49.25,6.5,4.2695127
2000-01-01,49.25,6.75,4.369937
2000-01-01,49.25,7.0,4.4504457
2000-01-01,49.25,7.25,4.416619
2000-01-01,49.25,7.5,4.012279
2000-01-01,49.25,7.75,3.6552224
2000-01-01,49.25,8.0,3.6514635
2000-01-01,49.25,8.25,4.1178393
2000-01-01,49.25,8.5,4.6924677
2000-01-01,49.25,8.75,4.784667
2000-01-01,49.25,9.0,4.511509
2000-01-01,49.25,9.25,4.259934
2000-01-01,49.25,9.5,4.0934625
2000-01-01,49.25,9.75,3.9850023
2000-01-01,49.25,10.0,3.7846305
2000-01-01,49.25,10.25,3.7976744
2000-01-01,49.25,10.5,3.942859
2000-01-01,49.25,10.75,4.1824627
2000-01-01,49.25,11.0,4.4176865
2000-01-01,49.25,11.25,4.39682
2000-01-01,49.25,11.5,4.363298
2000-01-01,49.25,11.75,4.5253677
2000-01-01,49.25,12.0,4.7085295
2000-01-01,49.25,12.25,4.8340645
2000-01-01,49.25,12.5,4.521122
2000-01-01,49.25,12.75,4.153785
2000-01-01,49.25,13.0,3.8811078
2000-01-01,49.25,13.25,3.8377104
2000-01-01,49.25,13.5,4.059523
2000-01-01,49.25,13.75,4.5446005
2000-01-01,49.25,14.0,5.100282
2000-01-01,49.25,14.25,5.5305605
2000-01-01,49.25,14.5,5.6192894
2000-01-01,49.25,14.75,5.477648
2000-01-01,49.25,15.0,5.3576293
2000-01-01,49.5,5.75,3.0077505
2000-01-01,49.5,6.0,3.1148303
2000-01-01,49.5,6.25,3.15657
2000-01-01,49.5,6.5,3.109831
2000-01-01,49.5,6.75,2.9421947
2000-01-01,49.5,7.0,3.0254054
2000-01-01,49.5,7.25,3.3408167
2000-01-01,49.5,7.5,3.6495583
2000-01-01,49.5,7.75,3.7954571
2000-01-01,49.5,8.0,3.8114092
2000-01-01,49.5,8.25,3.8174613
2000-01-01,49.5,8.5,3.7538545
2000-01-01,49.5,8.75,3.5383804
2000-01-01,49.5,9.0,3.3801517
2000-01-01,49.5,9.25,3.6078303
2000-01-01,49.5,9.5,3.9873414
2000-01-01,49.5,9.75,4.2833652
2000-01-01,49.5,10.0,4.2680507
2000-01-01,49.5,10.25,4.1101913
2000-01-01,49.5,10.5,4.14096
2000-01-01,49.5,10.75,4.3629503
2000-01-01,49.5,11.0,4.874805
2000-01-01,49.5,11.25,4.9985905
2000-01-01,49.5,11.5,4.915127
2000-01-01,49.5,11.75,4.7798395
2000-01-01,49.5,12.0,4.5955515
2000-01-01,49.5,12.25,4.449377
2000-01-01,49.5,12.5,4.1478004
2000-01-01,49.5,12.75,4.25968
2000-01-01,49.5,13.0,4.725644
2000-01-01,49.5,13.25,5.201586
2000-01-01,49.5,13.5,5.2419047
2000-01-01,49.5,13.75,5.050996
2000-01-01,49.5,14.0,4.971381
2000-01-01,49.5,14.25,5.1501975
2000-01-01,49.5,14.5,5.223711
2000-01-01,49.5,14.75,5.313906
2000-01-01,49.5,15.0,5.466241
2000-01-01,49.75,5.75,2.1801627
2000-01-01,49.75,6.0,2.5577843
2000-01-01,49.75,6.25,3.0767508
2000-01-01,49.75,6.5,3.47297
2000-01-01,49.75,6.75,3.3607392
2000-01-01,49.75,7.0,3.1704087
2000-01-01,49.75,7.25,3.1108122
2000-01-01,49.75,7.5,3.404148
2000-01-01,49.75,7.75,3.65867
2000-01-01,49.75,8.0,3.9926183
2000-01-01,49.75,8.25,4.316593
2000-01-01,49.75,8.5,4.613816
2000-01-01,49.75,8.75,4.4867444
2000-01-01,49.75,9.0,4.093216
2000-01-01,49.75,9.25,3.7375953
2000-01-01,49.75,9.5,3.70665
2000-01-01,49.75,9.75,3.8421144
2000-01-01,49.75,10.0,3.9675975
2000-01-01,49.75,10.25,3.906512
2000-01-01,49.75,10.5,3.8533285
2000-01-01,49.75,10.75,3.8105948
2000-01-01,49.75,11.0,3.8089485
2000-01-01,49.75,11.25,3.8304782
2000-01-01,49.75,11.5,3.8888838
2000-01-01,49.75,11.75,4.009441
2000-01-01,49.75,12.0,3.9951353
2000-01-01,49.75,12.25,3.944802
2000-01-01,49.75,12.5,3.8931463
2000-01-01,49.75,12.75,4.030016
2000-01-01,49.75,13.0,4.472529
2000-01-01,49.75,13.25,4.949791
2000-01-01,49.75,13.5,5.2205133
2000-01-01,49.75,13.75,5.6266975
2000-01-01,49.75,14.0,6.140107
2000-01-01,49.75,14.25,6.6534495
2000-01-01,49.75,14.5,6.7296753
2000-01-01,49.75,14.75,6.3940578
2000-01-01,49.75,15.0,5.9729185
2000-01-01,50.0,5.75,2.1801627
2000-01-01,50.0,6.0,2.5577843
2000-01-01,50.0,6.25,3.0767508
2000-01-01,50.0,6.5,3.47297
2000-01-01,50.0,6.75,3.3607392
2000-01-01,50.0,7.0,3.1704087
2000-01-01,50.0,7.25,3.1108122
2000-01-01,50.0,7.5,3.404148
2000-01-01,50.0,7.75,3.65867
2000-01-01,50.0,8.0,3.9926183
2000-01-01,50.0,8.25,4.316593
2000-01-01,50.0,8.5,4.613816
2000-01-01,50.0,8.75,4.4867444
2000-01-01,50.0,9.0,4.093216
2000-01-01,50.0,9.25,3.7375953
2000-01-01,50.0,9.5,3.70665
2000-01-01,50.0,9.75,3.8421144
2000-01-01,50.0,10.0,3.9675975
2000-01-01,50.0,10.25,3.906512
2000-01-01,50.0,10.5,3.8533285
2000-01-01,50.0,10.75,3.8105948
2000-01-01,50.0,11.0,3.8089485
2000-01-01,50.0,11.25,3.8304782
2000-01-01,50.0,11.5,3.8888838
2000-01-01,50.0,11.75,4.009441
2000-01-01,50.0,12.0,3.9951353
2000-01-01,50.0,12.25,3.944802
2000-01-01,50.0,12.5,3.8931463
2000-01-01,50.0,12.75,4.030016
2000-01-01,50.0,13.0,4.472529
2000-01-01,50.0,13.25,4.949791
2000-01-01,50.0,13.5,5.2205133
2000-01-01,50.0,13.75,5.6266975
2000-01-01,50.0,14.0,6.140107
2000-01-01,50.0,14.25,6.6534495
2000-01-01,50.0,14.5,6.7296753
2000-01-01,50.0,14.75,6.3940578
2000-01-01,50.0,15.0,5.9729185
2000-01-01,50.25,5.75,1.9331626
2000-01-01,50.25,6.0,1.9395913
2000-01-01,50.25,6.25,2.1105423
2000-01-01,50.25,6.5,2.5064101
2000-01-01,50.25,6.75,2.9238162
2000-01-01,50.25,7.0,3.2561398
2000-01-01,50.25,7.25,3.4463618
2000-01-01,50.25,7.5,3.4766612
2000-01-01,50.25,7.75,3.4288273
2000-01-01,50.25,8.0,3.358323
2000-01-01,50.25,8.25,3.5717607
2000-01-01,50.25,8.5,4.304609
2000-01-01,50.25,8.75,4.9792843
2000-01-01,50.25,9.0,5.288269
2000-01-01,50.25,9.25,4.876008
2000-01-01,50.25,9.5,4.3860497
2000-01-01,50.25,9.75,4.042046
2000-01-01,50.25,10.0,3.9131432
2000-01-01,50.25,10.25,4.03016
2000-01-01,50.25,10.5,4.2271614
2000-01-01,50.25,10.75,4.5048857
2000-01-01,50.25,11.0,4.72
2000-01-01,50.25,11.25,4.6420746
2000-01-01,50.25,11.5,4.362353
2000-01-01,50.25,11.75,3.971582
2000-01-01,50.25,12.0,3.826748
2000-01-01,50.25,12.25,3.8119574
2000-01-01,50.25,12.5,3.9314306
2000-01-01,50.25,12.75,4.1230917
2000-01-01,50.25,13.0,4.6630363
2000-01-01,50.25,13.25,5.4448586
2000-01-01,50.25,13.5,6.401584
2000-01-01,50.25,13.75,7.1046424
2000-01-01,50.25,14.0,7.6216316
2000-01-01,50.25,14.25,7.9470763
2000-01-01,50.25,14.5,8.1881485
2000-01-01,50.25,14.75,7.992828
2000-01-01,50.25,15.0,7.5866523
2000-01-01,50.5,5.75,1.9933369
2000-01-01,50.5,6.0,1.8448123
2000-01-01,50.5,6.25,1.7666276
2000-01-01,50.5,6.5,1.9002656
2000-01-01,50.5,6.75,2.2919798
2000-01-01,50.5,7.0,2.7878566
2000-01-01,50.5,7.25,3.2841666
2000-01-01,50.5,7.5,3.6255105
2000-01-01,50.5,7.75,3.8136535
2000-01-01,50.5,8.0,3.8743896
2000-01-01,50.5,8.25,3.9424963
2000-01-01,50.5,8.5,4.2279487
2000-01-01,50.5,8.75,4.3399253
2000-01-01,50.5,9.0,4.157592
2000-01-01,50.5,9.25,3.5507905
2000-01-01,50.5,9.5,3.0724597
2000-01-01,50.5,9.75,2.8463526
2000-01-01,50.5,10.0,2.8370361
2000-01-01,50.5,10.25,3.0330067
2000-01-01,50.5,10.5,3.2347004
2000-01-01,50.5,10.75,3.4534132
2000-01-01,50.5,11.0,3.487908
2000-01-01,50.5,11.25,3.5389557
2000-01-01,50.5,11.5,3.5986047
2000-01-01,50.5,11.75,3.621824
2000-01-01,50.5,12.0,3.5370276
2000-01-01,50.5,12.25,3.451014
2000-01-01,50.5,12.5,3.3461206
2000-01-01,50.5,12.75,3.1871138
2000-01-01,50.5,13.0,3.4656742
2000-01-01,50.5,13.25,4.4828176
2000-01-01,50.5,13.5,6.3923483
2000-01-01,50.5,13.75,7.9940214
2000-01-01,50.5,14.0,8.8889265
2000-01-01,50.5,14.25,8.896077
2000-01-01,50.5,14.5,8.808597
2000-01-01,50.5,14.75,8.572715
2000-01-01,50.5,15.0,8.126443
2000-01-01,50.75,5.75,2.7144475
2000-01-01,50.75,6.0,2.6191568
2000-01-01,50.75,6.25,2.7195017
2000-01-01,50.75,6.5,3.047943
2000-01-01,50.75,6.75,3.442962
2000-01-01,50.75,7.0,3.627626
2000-01-01,50.75,7.25,3.6065226
2000-01-01,50.75,7.5,3.4816337
2000-01-01,50.75,7.75,3.3639908
2000-01-01,50.75,8.0,3.319028
2000-01-01,50.75,8.25,3.5103092
2000-01-01,50.75,8.5,3.9371142
2000-01-01,50.75,8.75,4.1368604
2000-01-01,50.75,9.0,4.05461
2000-01-01,50.75,9.25,3.7372854
2000-01-01,50.75,9.5,3.5270514
2000-01-01,50.75,9.75,3.3691592
2000-01-01,50.75,10.0,3.229784
2000-01-01,50.75,10.25,3.070799
2000-01-01,50.75,10.5,2.8717294
2000-01-01,50.75,10.75,2.669304
2000-01-01,50.75,11.0,2.680761
2000-01-01,50.75,11.25,3.1047373
2000-01-01,50.75,11.5,3.731558
2000-01-01,50.75,11.75,4.3345957
2000-01-01,50.75,12.0,4.5917535
2000-01-01,50.75,12.25,4.66389
2000-01-01,50.75,12.5,4.496836
2000-01-01,50.75,12.75,4.1455455
2000-01-01,50.75,13.0,3.8197339
2000-01-01,50.75,13.25,3.6850343
2000-01-01,50.75,13.5,3.82753
2000-01-01,50.75,13.75,4.2569857
2000-01-01,50.75,14.0,4.9181447
2000-01-01,50.75,14.25,5.673403
2000-01-01,50.75,14.5,6.1429586
2000-01-01,50.75,14.75,5.925289
2000-01-01,50.75,15.0,5.144973
2000-01-01,51.0,5.75,3.5128028
2000-01-01,51.0,6.0,3.526676
2000-01-01,51.0,6.25,3.6482642
2000-01-01,51.0,6.5,3.8386602
2000-01-01,51.0,6.75,3.9309971
2000-01-01,51.0,7.0,3.772005
2000-01-01,51.0,7.25,3.385634
2000-01-01,51.0,7.5,2.863196
2000-01-01,51.0,7.75,2.4921658
2000-01-01,51.0,8.0,2.348475
2000-01-01,51.0,8.25,2.569867
2000-01-01,51.0,8.5,3.0644896
2000-01-01,51.0,8.75,3.5801945
2000-01-01,51.0,9.0,3.9283588
2000-01-01,51.0,9.25,3.9335475
2000-01-01,51.0,9.5,3.8033566
2000-01-01,51.0,9.75,3.6480207
2000-01-01,51.0,10.0,3.5887616
2000-01-01,51.0,10.25,3.5626712
2000-01-01,51.0,10.5,3.6605172
2000-01-01,51.0,10.75,4.0021224
2000-01-01,51.0,11.0,4.7212515
2000-01-01,51.0,11.25,5.1478186
2000-01-01,51.0,11.5,5.249528
2000-01-01,51.0,11.75,5.0306535
2000-01-01,51.0,12.0,5.2254133
2000-01-01,51.0,12.25,5.508523
2000-01-01,51.0,12.5,5.7688437
2000-01-01,51.0,12.75,5.7369795
2000-01-01,51.0,13.0,5.47092
2000-01-01,51.0,13.25,5.012254
2000-01-01,51.0,13.5,4.5690985
2000-01-01,51.0,13.75,4.4652886
2000-01-01,51.0,14.0,4.510058
2000-01-01,51.0,14.25,4.592891
2000-01-01,51.0,14.5,4.58029
2000-01-01,51.0,14.75,4.673186
2000-01-01,51.0,15.0,4.6860642
2000-01-01,51.25,5.75,3.64218
2000-01-01,51.25,6.0,3.581697
2000-01-01,51.25,6.25,3.4716823
2000-01-01,51.25,6.5,3.2909045
2000-01-01,51.25,6.75,3.1046376
2000-01-01,51.25,7.0,2.8754606
2000-01-01,51.25,7.25,2.6364028
2000-01-01,51.25,7.5,2.4814718
2000-01-01,51.25,7.75,2.4374526
2000-01-01,51.25,8.0,2.364852
2000-01-01,51.25,8.25,2.2545853
2000-01-01,51.25,8.5,2.284452
2000-01-01,51.25,8.75,2.5631132
2000-01-01,51.25,9.0,2.9294314
2000-01-01,51.25,9.25,3.0680668
2000-01-01,51.25,9.5,3.1498256
2000-01-01,51.25,9.75,3.2539997
2000-01-01,51.25,10.0,3.4557238
2000-01-01,51.25,10.25,3.5398293
2000-01-01,51.25,10.5,3.688906
2000-01-01,51.25,10.75,4.088991
2000-01-01,51.25,11.0,4.7981324
2000-01-01,51.25,11.25,5.360283
2000-01-01,51.25,11.5,5.731218
2000-01-01,51.25,11.75,5.8634987
2000-01-01,51.25,12.0,5.842138
2000-01-01,51.25,12.25,5.784728
2000-01-01,51.25,12.5,5.52647
2000-01-01,51.25,12.75,5.4566293
2000-01-01,51.25,13.0,5.576812
2000-01-01,51.25,13.25,5.859785
2000-01-01,51.25,13.5,6.17916
2000-01-01,51.25,13.75,6.3050175
2000-01-01,51.25,14.0,6.2837543
2000-01-01,51.25,14.25,6.180774
2000-01-01,51.25,14.5,6.1293755
2000-01-01,51.25,14.75,6.2680635
2000-01-01,51.25,15.0,6.4523025
2000-01-01,51.5,5.75,3.8756804
2000-01-01,51.5,6.0,3.7353215
2000-01-01,51.5,6.25,3.5589318
2000-01-01,51.5,6.5,3.4244006
2000-01-01,51.5,6.75,3.4558768
2000-01-01,51.5,7.0,3.5307302
2000-01-01,51.5,7.25,3.6175153
2000-01-01,51.5,7.5,3.7005606
2000-01-01,51.5,7.75,3.8003976
2000-01-01,51.5,8.0,3.860287
2000-01-01,51.5,8.25,3.7133315
2000-01-01,51.5,8.5,3.3488367
2000-01-01,51.5,8.75,3.071954
2000-01-01,51.5,9.0,3.0044417
2000-01-01,51.5,9.25,3.2299106
2000-01-01,51.5,9.5,3.4309645
2000-01-01,51.5,9.75,3.5269608
2000-01-01,51.5,10.0,3.555901
2000-01-01,51.5,10.25,3.4432118
2000-01-01,51.5,10.5,3.3220298
2000-01-01,51.5,10.75,3.3704271
2000-01-01,51.5,11.0,3.8658617
2000-01-01,51.5,11.25,4.6392465
2000-01-01,51.5,11.5,5.4734383
2000-01-01,51.5,11.75,6.1420364
2000-01-01,51.5,12.0,6.5003085
2000-01-01,51.5,12.25,6.6522694
2000-01-01,51.5,12.5,6.5398226
2000-01-01,51.5,12.75,6.532758
2000-01-01,51.5,13.0,6.5629697
2000-01-01,51.5,13.25,6.4565
2000-01-01,51.5,13.5,6.071725
2000-01-01,51.5,13.75,5.7465553
2000-01-01,51.5,14.0,5.7197394
2000-01-01,51.5,14.25,6.0755234
2000-01-01,51.5,14.5,6.3499475
2000-01-01,51.5,14.75,6.6632185
2000-01-01,51.5,15.0,6.8817368
2000-01-01,51.75,5.75,3.4288144
2000-01-01,51.75,6.0,3.4131284
2000-01-01,51.75,6.25,3.4931083
2000-01-01,51.75,6.5,3.673021
2000-01-01,51.75,6.75,3.875137
2000-01-01,51.75,7.0,4.0575376
2000-01-01,51.75,7.25,4.22516
2000-01-01,51.75,7.5,4.4098434
2000-01-01,51.75,7.75,4.530436
2000-01-01,51.75,8.0,4.6867824
2000-01-01,51.75,8.25,4.7924466
2000-01-01,51.75,8.5,4.6800213
2000-01-01,51.75,8.75,4.275384
2000-01-01,51.75,9.0,3.7693536
2000-01-01,51.75,9.25,3.4584506
2000-01-01,51.75,9.5,3.3337264
2000-01-01,51.75,9.75,3.2865453
2000-01-01,51.75,10.0,3.269771
2000-01-01,51.75,10.25,3.1448832
2000-01-01,51.75,10.5,3.0957322
2000-01-01,51.75,10.75,3.3798435
2000-01-01,51.75,11.0,4.4164066
2000-01-01,51.75,11.25,5.5407424
2000-01-01,51.75,11.5,6.2689877
2000-01-01,51.75,11.75,6.194849
2000-01-01,51.75,12.0,6.0367603
2000-01-01,51.75,12.25,5.934841
2000-01-01,51.75,12.5,6.035543
2000-01-01,51.75,12.75,6.2617955
2000-01-01,51.75,13.0,6.4613943
2000-01-01,51.75,13.25,6.4851713
2000-01-01,51.75,13.5,6.2773457
2000-01-01,51.75,13.75,6.2473106
2000-01-01,51.75,14.0,6.3568907
2000-01-01,51.75,14.25,6.619313
2000-01-01,51.75,14.5,6.76135
2000-01-01,51.75,14.75,7.1847453
2000-01-01,51.75,15.0,7.841782
2000-01-01,52.0,5.75,3.829123
2000-01-01,52.0,6.0,3.853419
2000-01-01,52.0,6.25,3.8454132
2000-01-01,52.0,6.5,3.7836478
2000-01-01,52.0,6.75,3.778726
2000-01-01,52.0,7.0,3.8540387
2000-01-01,52.0,7.25,3.9806077
2000-01-01,52.0,7.5,4.04643
2000-01-01,52.0,7.75,4.069961
2000-01-01,52.0,8.0,4.0264177
2000-01-01,52.0,8.25,3.9651048
2000-01-01,52.0,8.5,3.941115
2000-01-01,52.0,8.75,3.903174
2000-01-01,52.0,9.0,3.7400076
2000-01-01,52.0,9.25,3.5601733
2000-01-01,52.0,9.5,3.4798057
2000-01-01,52.0,9.75,3.598597
2000-01-01,52.0,10.0,3.7071705
2000-01-01,52.0,10.25,3.800866
2000-01-01,52.0,10.5,3.9278865
2000-01-01,52.0,10.75,4.4103174
2000-01-01,52.0,11.0,5.1586614
2000-01-01,52.0,11.25,6.085576
2000-01-01,52.0,11.5,6.528513
2000-01-01,52.0,11.75,6.541937
2000-01-01,52.0,12.0,6.2495217
2000-01-01,52.0,12.25,6.08858
2000-01-01,52.0,12.5,6.041423
2000-01-01,52.0,12.75,6.128041
2000-01-01,52.0,13.0,6.359548
2000-01-01,52.0,13.25,6.5942526
2000-01-01,52.0,13.5,6.7219706
2000-01-01,52.0,13.75,6.602503
2000-01-01,52.0,14.0,6.4788837
2000-01-01,52.0,14.25,6.5975966
2000-01-01,52.0,14.5,6.8518095
2000-01-01,52.0,14.75,7.256493
2000-01-01,52.0,15.0,7.579889
2000-01-01,52.25,5.75,3.829123
2000-01-01,52.25,6.0,3.853419
2000-01-01,52.25,6.25,3.8454132
2000-01-01,52.25,6.5,3.7836478
2000-01-01,52.25,6.75,3.778726
2000-01-01,52.25,7.0,3.8540387
2000-01-01,52.25,7.25,3.9806077
2000-01-01,52.25,7.5,4.04643
2000-01-01,52.25,7.75,4.069961
2000-01-01,52.25,8.0,4.0264177
2000-01-01,52.25,8.25,3.9651048
2000-01-01,52.25,8.5,3.941115
2000-01-01,52.25,8.75,3.903174
2000-01-01,52.25,9.0,3.7400076
2000-01-01,52.25,9.25,3.5601733
2000-01-01,52.25,9.5,3.4798057
2000-01-01,52.25,9.75,3.598597
2000-01-01,52.25,10.0,3.7071705
2000-01-01,52.25,10.25,3.800866
2000-01-01,52.25,10.5,3.9278865
2000-01-01,52.25,10.75,4.4103174
2000-01-01,52.25,11.0,5.1586614
2000-01-01,52.25,11.25,6.085576
2000-01-01,52.25,11.5,6.528513
2000-01-01,52.25,11.75,6.541937
2000-01-01,52.25,12.0,6.2495217
2000-01-01,52.25,12.25,6.08858
2000-01-01,52.25,12.5,6.041423
2000-01-01,52.25,12.75,6.128041
2000-01-01,52.25,13.0,6.359548
2000-01-01,52.25,13.25,6.5942526
2000-01-01,52.25,13.5,6.7219706
2000-01-01,52.25,13.75,6.602503
2000-01-01,52.25,14.0,6.4788837
2000-01-01,52.25,14.25,6.5975966
2000-01-01,52.25,14.5,6.8518095
2000-01-01,52.25,14.75,7.256493
2000-01-01,52.25,15.0,7.579889
2000-01-01,52.5,5.75,3.3692777
2000-01-01,52.5,6.0,3.5451326
2000-01-01,52.5,6.25,3.7070456
2000-01-01,52.5,6.5,3.8063796
2000-01-01,52.5,6.75,3.780934
2000-01-01,52.5,7.0,3.7884517
2000-01-01,52.5,7.25,3.8356817
2000-01-01,52.5,7.5,3.9572892
2000-01-01,52.5,7.75,4.0795965
2000-01-01,52.5,8.0,4.226716
2000-01-01,52.5,8.25,4.283419
2000-01-01,52.5,8.5,4.395998
2000-01-01,52.5,8.75,4.4888525
2000-01-01,52.5,9.0,4.5686507
2000-01-01,52.5,9.25,4.617615
2000-01-01,52.5,9.5,4.6776843
2000-01-01,52.5,9.75,4.855928
2000-01-01,52.5,10.0,5.0313225
2000-01-01,52.5,10.25,5.2299805
2000-01-01,52.5,10.5,5.333616
2000-01-01,52.5,10.75,5.308779
2000-01-01,52.5,11.0,5.209175
2000-01-01,52.5,11.25,5.2283406
2000-01-01,52.5,11.5,5.5051346
2000-01-01,52.5,11.75,5.8019953
2000-01-01,52.5,12.0,5.8351755
2000-01-01,52.5,12.25,5.787615
2000-01-01,52.5,12.5,5.724371
2000-01-01,52.5,12.75,5.853964
2000-01-01,52.5,13.0,6.3072248
2000-01-01,52.5,13.25,6.744105
2000-01-01,52.5,13.5,6.8601494
2000-01-01,52.5,13.75,6.688118
2000-01-01,52.5,14.0,6.500076
2000-01-01,52.5,14.25,6.431383
2000-01-01,52.5,14.5,6.3417034
2000-01-01,52.5,14.75,6.201343
2000-01-01,52.5,15.0,6.1623726
2000-01-01,52.75,5.75,2.7164447
2000-01-01,52.75,6.0,3.0537426
2000-01-01,52.75,6.25,3.4487798
2000-01-01,52.75,6.5,3.6002488
2000-01-01,52.75,6.75,3.5849078
2000-01-01,52.75,7.0,3.5480492
2000-01-01,52.75,7.25,3.6521184
2000-01-01,52.75,7.5,3.9297254
2000-01-01,52.75,7.75,4.1939964
2000-01-01,52.75,8.0,4.3880897
2000-01-01,52.75,8.25,4.411034
2000-01-01,52.75,8.5,4.444903
2000-01-01,52.75,8.75,4.4498377
2000-01-01,52.75,9.0,4.6374187
2000-01-01,52.75,9.25,4.9027715
2000-01-01,52.75,9.5,5.1153393
2000-01-01,52.75,9.75,5.1787043
2000-01-01,52.75,10.0,5.170786
2000-01-01,52.75,10.25,5.163081
2000-01-01,52.75,10.5,5.1746626
2000-01-01,52.75,10.75,5.2766724
2000-01-01,52.75,11.0,5.509655
2000-01-01,52.75,11.25,5.703367
2000-01-01,52.75,11.5,5.8152857
2000-01-01,52.75,11.75,5.845646
2000-01-01,52.75,12.0,5.79585
2000-01-01,52.75,12.25,5.744814
2000-01-01,52.75,12.5,5.5661826
2000-01-01,52.75,12.75,5.6198688
2000-01-01,52.75,13.0,5.7928896
2000-01-01,52.75,13.25,6.1442385
2000-01-01,52.75,13.5,6.4316483
2000-01-01,52.75,13.75,6.6573234
2000-01-01,52.75,14.0,6.7781115
2000-01-01,52.75,14.25,6.9439163
2000-01-01,52.75,14.5,7.0781765
2000-01-01,52.75,14.75,7.3434105
2000-01-01,52.75,15.0,7.296932
2000-01-01,53.0,5.75,2.123182
2000-01-01,53.0,6.0,2.4447227
2000-01-01,53.0,6.25,2.8347235
2000-01-01,53.0,6.5,3.0165787
2000-01-01,53.0,6.75,3.1247947
2000-01-01,53.0,7.0,3.2298167
2000-01-01,53.0,7.25,3.3861089
2000-01-01,53.0,7.5,3.6186228
2000-01-01,53.0,7.75,3.8082561
2000-01-01,53.0,8.0,4.00507
2000-01-01,53.0,8.25,4.0384207
2000-01-01,53.0,8.5,4.0765443
2000-01-01,53.0,8.75,4.06299
2000-01-01,53.0,9.0,4.197836
2000-01-01,53.0,9.25,4.423239
2000-01-01,53.0,9.5,4.688737
2000-01-01,53.0,9.75,4.8850174
2000-01-01,53.0,10.0,5.004024
2000-01-01,53.0,10.25,5.1101694
2000-01-01,53.0,10.5,5.2733617
2000-01-01,53.0,10.75,5.5455236
2000-01-01,53.0,11.0,5.8699694
2000-01-01,53.0,11.25,5.937967
2000-01-01,53.0,11.5,5.761983
2000-01-01,53.0,11.75,5.3645554
2000-01-01,53.0,12.0,5.1431875
2000-01-01,53.0,12.25,5.064161
2000-01-01,53.0,12.5,5.1144447
2000-01-01,53.0,12.75,5.1555047
2000-01-01,53.0,13.0,5.246559
2000-01-01,53.0,13.25,5.363503
2000-01-01,53.0,13.5,5.52868
2000-01-01,53.0,13.75,5.695089
2000-01-01,53.0,14.0,5.8220863
2000-01-01,53.0,14.25,5.9059253
2000-01-01,53.0,14.5,5.958383
2000-01-01,53.0,14.75,6.018133
2000-01-01,53.0,15.0,6.206907
2000-01-01,53.25,5.75,2.3323126
2000-01-01,53.25,6.0,2.5972075
2000-01-01,53.25,6.25,2.9061773
2000-01-01,53.25,6.5,3.0154552
2000-01-01,53.25,6.75,3.0707603
2000-01-01,53.25,7.0,3.1218872
2000-01-01,53.25,7.25,3.2191935
2000-01-01,53.25,7.5,3.4296103
2000-01-01,53.25,7.75,3.6177788
2000-01-01,53.25,8.0,3.8137698
2000-01-01,53.25,8.25,3.8953738
2000-01-01,53.25,8.5,4.0131907
2000-01-01,53.25,8.75,4.097348
2000-01-01,53.25,9.0,4.2451468
2000-01-01,53.25,9.25,4.404629
2000-01-01,53.25,9.5,4.53394
2000-01-01,53.25,9.75,4.6014857
2000-01-01,53.25,10.0,4.6363816
2000-01-01,53.25,10.25,4.655981
2000-01-01,53.25,10.5,4.800002
2000-01-01,53.25,10.75,5.1194725
2000-01-01,53.25,11.0,5.607168
2000-01-01,53.25,11.25,5.8141727
2000-01-01,53.25,11.5,5.739911
2000-01-01,53.25,11.75,5.415808
2000-01-01,53.25,12.0,5.2310667
2000-01-01,53.25,12.25,5.1724954
2000-01-01,53.25,12.5,5.1532097
2000-01-01,53.25,12.75,5.108078
2000-01-01,53.25,13.0,5.056104
2000-01-01,53.25,13.25,5.0044785
