time,lat,lon,realization,maximum_five_days_precipitation (tp)
1987-01-01,53.0,9.5,0,49.128754
1987-01-01,53.0,9.75,0,47.702778
1987-01-01,53.0,10.0,0,45.889114
1987-01-01,53.0,10.25,0,43.724297
1987-01-01,53.0,10.5,0,46.66781
1987-01-01,53.0,10.75,0,52.505505
1987-01-01,53.0,11.0,0,50.34063
1987-01-01,53.0,11.25,0,47.692284
1987-01-01,53.0,11.5,0,44.472446
1987-01-01,53.0,11.75,0,43.754116
1987-01-01,53.0,12.0,0,45.11401
1987-01-01,53.0,12.25,0,47.937855
1987-01-01,53.0,12.5,0,52.952282
1987-01-01,53.0,12.75,0,56.776062
1987-01-01,53.0,13.0,0,59.745327
1987-01-01,53.0,13.25,0,67.05051
1987-01-01,53.0,13.5,0,74.51295
1987-01-01,53.0,13.75,0,71.95018
1987-01-01,53.0,14.0,0,70.33517
1987-01-01,53.0,14.25,0,72.64041
1987-01-01,53.0,14.5,0,72.79443
1987-01-01,53.0,14.75,0,67.54757
1987-01-01,53.0,15.0,0,66.26962
1987-01-01,53.25,5.75,0,50.659424
1987-01-01,53.25,6.0,0,51.50797
1987-01-01,53.25,6.25,0,51.223274
1987-01-01,53.25,6.5,0,49.525776
1987-01-01,53.25,6.75,0,50.69323
1987-01-01,53.25,7.0,0,48.898712
1987-01-01,53.25,7.25,0,47.322765
1987-01-01,53.25,7.5,0,46.946983
1987-01-01,53.25,7.75,0,46.256805
1987-01-01,53.25,8.0,0,44.99151
1987-01-01,53.25,8.25,0,43.921043
1987-01-01,53.25,8.5,0,42.966866
1987-01-01,53.25,8.75,0,42.645256
1987-01-01,53.25,9.0,0,43.06606
1987-01-01,53.25,9.25,0,43.159985
1987-01-01,53.25,9.5,0,43.20811
1987-01-01,53.25,9.75,0,43.038612
1987-01-01,53.25,10.0,0,45.18364
1987-01-01,53.25,10.25,0,45.8908
1987-01-01,53.25,10.5,0,46.600803
1987-01-01,53.25,10.75,0,46.805386
1987-01-01,53.25,11.0,0,43.287064
1987-01-01,53.25,11.25,0,38.891808
1987-01-01,53.25,11.5,0,38.951168
1987-01-01,53.25,11.75,0,40.627243
1987-01-01,53.25,12.0,0,48.320053
1987-01-01,53.25,12.25,0,55.31076
1987-01-01,53.25,12.5,0,62.06799
1987-01-01,53.25,12.75,0,67.01254
1987-01-01,53.25,13.0,0,70.74073
1987-01-01,53.25,13.25,0,74.06237
1987-01-01,53.25,13.5,0,77.08313
1987-01-01,53.25,13.75,0,74.68413
1987-01-01,53.25,14.0,0,72.62181
1987-01-01,53.25,14.25,0,71.426895
1987-01-01,53.25,14.5,0,70.58262
1987-01-01,53.25,14.75,0,73.13109
1987-01-01,53.25,15.0,0,74.42474
1987-01-01,53.5,5.75,0,63.740284
1987-01-01,53.5,6.0,0,58.400436
1987-01-01,53.5,6.25,0,50.61161
1987-01-01,53.5,6.5,0,49.951332
1987-01-01,53.5,6.75,0,48.58899
1987-01-01,53.5,7.0,0,46.582962
1987-01-01,53.5,7.25,0,47.060513
1987-01-01,53.5,7.5,0,44.791706
1987-01-01,53.5,7.75,0,46.716236
1987-01-01,53.5,8.0,0,46.696655
1987-01-01,53.5,8.25,0,45.382977
1987-01-01,53.5,8.5,0,44.78691
1987-01-01,53.5,8.75,0,42.188606
1987-01-01,53.5,9.0,0,44.011623
1987-01-01,53.5,9.25,0,42.08521
1987-01-01,53.5,9.5,0,39.982803
1987-01-01,53.5,9.75,0,38.770695
1987-01-01,53.5,10.0,0,40.02883
1987-01-01,53.5,10.25,0,44.41091
1987-01-01,53.5,10.5,0,44.29483
1987-01-01,53.5,10.75,0,41.28957
1987-01-01,53.5,11.0,0,37.75576
1987-01-01,53.5,11.25,0,33.24699
1987-01-01,53.5,11.5,0,39.08013
1987-01-01,53.5,11.75,0,44.27338
1987-01-01,53.5,12.0,0,55.806847
1987-01-01,53.5,12.25,0,65.26448
1987-01-01,53.5,12.5,0,71.45548
1987-01-01,53.5,12.75,0,75.044876
1987-01-01,53.5,13.0,0,75.36841
1987-01-01,53.5,13.25,0,82.48257
1987-01-01,53.5,13.5,0,89.940056
1987-01-01,53.5,13.75,0,86.39023
1987-01-01,53.5,14.0,0,81.39346
1987-01-01,53.5,14.25,0,71.14722
1987-01-01,53.5,14.5,0,68.76444
1987-01-01,53.5,14.75,0,71.72394
1987-01-01,53.5,15.0,0,70.56476
1987-01-01,53.75,5.75,0,68.51955
1987-01-01,53.75,6.0,0,61.75182
1987-01-01,53.75,6.25,0,58.63474
1987-01-01,53.75,6.5,0,50.380707
1987-01-01,53.75,6.75,0,46.505424
1987-01-01,53.75,7.0,0,44.279102
1987-01-01,53.75,7.25,0,45.07062
1987-01-01,53.75,7.5,0,47.30945
1987-01-01,53.75,7.75,0,47.363773
1987-01-01,53.75,8.0,0,47.96976
1987-01-01,53.75,8.25,0,52.40082
1987-01-01,53.75,8.5,0,57.179638
1987-01-01,53.75,8.75,0,48.3439
1987-01-01,53.75,9.0,0,45.370155
1987-01-01,53.75,9.25,0,43.422203
1987-01-01,53.75,9.5,0,45.046356
1987-01-01,53.75,9.75,0,46.553616
1987-01-01,53.75,10.0,0,47.858723
1987-01-01,53.75,10.25,0,48.72055
1987-01-01,53.75,10.5,0,47.565968
1987-01-01,53.75,10.75,0,38.212284
1987-01-01,53.75,11.0,0,36.560978
1987-01-01,53.75,11.25,0,34.76595
1987-01-01,53.75,11.5,0,41.95641
1987-01-01,53.75,11.75,0,50.32871
1987-01-01,53.75,12.0,0,57.351326
1987-01-01,53.75,12.25,0,65.93037
1987-01-01,53.75,12.5,0,74.63887
1987-01-01,53.75,12.75,0,79.31424
1987-01-01,53.75,13.0,0,80.86656
1987-01-01,53.75,13.25,0,86.44033
1987-01-01,53.75,13.5,0,91.2764
1987-01-01,53.75,13.75,0,93.84895
1987-01-01,53.75,14.0,0,91.16771
1987-01-01,53.75,14.25,0,80.02234
1987-01-01,53.75,14.5,0,72.47357
1987-01-01,53.75,14.75,0,72.18191
1987-01-01,53.75,15.0,0,70.952385
1987-01-01,54.0,5.75,0,60.581215
1987-01-01,54.0,6.0,0,67.67318
1987-01-01,54.0,6.25,0,69.12375
1987-01-01,54.0,6.5,0,61.3479
1987-01-01,54.0,6.75,0,55.24157
1987-01-01,54.0,7.0,0,46.62512
1987-01-01,54.0,7.25,0,45.68002
1987-01-01,54.0,7.5,0,46.07819
1987-01-01,54.0,7.75,0,45.600952
1987-01-01,54.0,8.0,0,45.991493
1987-01-01,54.0,8.25,0,45.72485
1987-01-01,54.0,8.5,0,56.851807
1987-01-01,54.0,8.75,0,44.319122
1987-01-01,54.0,9.0,0,48.663364
1987-01-01,54.0,9.25,0,51.54656
1987-01-01,54.0,9.5,0,50.218746
1987-01-01,54.0,9.75,0,43.71547
1987-01-01,54.0,10.0,0,45.017227
1987-01-01,54.0,10.25,0,44.16969
1987-01-01,54.0,10.5,0,40.283634
1987-01-01,54.0,10.75,0,33.07774
1987-01-01,54.0,11.0,0,31.631218
1987-01-01,54.0,11.25,0,46.229828
1987-01-01,54.0,11.5,0,39.325253
1987-01-01,54.0,11.75,0,47.027813
1987-01-01,54.0,12.0,0,54.63197
1987-01-01,54.0,12.25,0,64.68797
1987-01-01,54.0,12.5,0,76.840164
1987-01-01,54.0,12.75,0,81.487656
1987-01-01,54.0,13.0,0,78.78181
1987-01-01,54.0,13.25,0,86.44223
1987-01-01,54.0,13.5,0,93.47389
1987-01-01,54.0,13.75,0,95.047455
1987-01-01,54.0,14.0,0,92.140686
1987-01-01,54.0,14.25,0,78.25064
1987-01-01,54.0,14.5,0,69.66878
1987-01-01,54.0,14.75,0,61.992367
1987-01-01,54.0,15.0,0,56.330025
1987-01-01,54.25,5.75,0,59.557434
1987-01-01,54.25,6.0,0,63.917206
1987-01-01,54.25,6.25,0,68.85628
1987-01-01,54.25,6.5,0,71.00875
1987-01-01,54.25,6.75,0,66.07433
1987-01-01,54.25,7.0,0,60.735703
1987-01-01,54.25,7.25,0,51.0898
1987-01-01,54.25,7.5,0,45.065918
1987-01-01,54.25,7.75,0,44.71441
1987-01-01,54.25,8.0,0,44.905155
1987-01-01,54.25,8.25,0,45.577984
1987-01-01,54.25,8.5,0,45.976673
1987-01-01,54.25,8.75,0,43.041702
1987-01-01,54.25,9.0,0,46.928406
1987-01-01,54.25,9.25,0,47.840786
1987-01-01,54.25,9.5,0,45.397552
1987-01-01,54.25,9.75,0,38.606155
1987-01-01,54.25,10.0,0,35.59397
1987-01-01,54.25,10.25,0,35.38082
1987-01-01,54.25,10.5,0,37.669174
1987-01-01,54.25,10.75,0,36.44728
1987-01-01,54.25,11.0,0,29.009336
1987-01-01,54.25,11.25,0,44.776924
1987-01-01,54.25,11.5,0,36.80656
1987-01-01,54.25,11.75,0,43.032825
1987-01-01,54.25,12.0,0,50.832287
1987-01-01,54.25,12.25,0,59.656395
1987-01-01,54.25,12.5,0,69.35666
1987-01-01,54.25,12.75,0,71.06375
1987-01-01,54.25,13.0,0,73.59265
1987-01-01,54.25,13.25,0,82.08627
1987-01-01,54.25,13.5,0,95.43083
1987-01-01,54.25,13.75,0,98.1703
1987-01-01,54.25,14.0,0,83.13273
1987-01-01,54.25,14.25,0,70.10075
1987-01-01,54.25,14.5,0,63.369495
1987-01-01,54.25,14.75,0,69.02619
1987-01-01,54.25,15.0,0,67.715904
1987-01-01,54.5,5.75,0,60.633194
1987-01-01,54.5,6.0,0,62.056038
1987-01-01,54.5,6.25,0,66.56455
1987-01-01,54.5,6.5,0,71.83693
1987-01-01,54.5,6.75,0,70.59245
1987-01-01,54.5,7.0,0,70.03691
1987-01-01,54.5,7.25,0,62.46237
1987-01-01,54.5,7.5,0,52.03109
1987-01-01,54.5,7.75,0,46.57171
1987-01-01,54.5,8.0,0,46.640358
1987-01-01,54.5,8.25,0,47.605476
1987-01-01,54.5,8.5,0,47.41425
1987-01-01,54.5,8.75,0,44.40355
1987-01-01,54.5,9.0,0,42.113354
1987-01-01,54.5,9.25,0,41.209255
1987-01-01,54.5,9.5,0,39.494972
1987-01-01,54.5,9.75,0,36.364063
1987-01-01,54.5,10.0,0,38.02012
1987-01-01,54.5,10.25,0,37.57379
1987-01-01,54.5,10.5,0,50.141068
1987-01-01,54.5,10.75,0,46.817368
1987-01-01,54.5,11.0,0,43.872345
1987-01-01,54.5,11.25,0,34.942596
1987-01-01,54.5,11.5,0,40.59671
1987-01-01,54.5,11.75,0,45.161007
1987-01-01,54.5,12.0,0,52.57586
1987-01-01,54.5,12.25,0,58.99118
1987-01-01,54.5,12.5,0,65.20508
1987-01-01,54.5,12.75,0,73.07266
1987-01-01,54.5,13.0,0,79.53975
1987-01-01,54.5,13.25,0,89.10345
1987-01-01,54.5,13.5,0,96.16259
1987-01-01,54.5,13.75,0,89.554565
1987-01-01,54.5,14.0,0,75.19103
1987-01-01,54.5,14.25,0,66.49231
1987-01-01,54.5,14.5,0,59.358547
1987-01-01,54.5,14.75,0,58.34579
1987-01-01,54.5,15.0,0,56.42988
1987-01-01,54.75,5.75,0,59.87743
1987-01-01,54.75,6.0,0,62.04458
1987-01-01,54.75,6.25,0,60.55399
1987-01-01,54.75,6.5,0,67.71564
1987-01-01,54.75,6.75,0,73.99423
1987-01-01,54.75,7.0,0,74.70851
1987-01-01,54.75,7.25,0,67.316986
1987-01-01,54.75,7.5,0,58.290398
1987-01-01,54.75,7.75,0,49.213894
1987-01-01,54.75,8.0,0,47.74385
1987-01-01,54.75,8.25,0,48.8214
1987-01-01,54.75,8.5,0,49.252514
1987-01-01,54.75,8.75,0,45.876537
1987-01-01,54.75,9.0,0,43.60243
1987-01-01,54.75,9.25,0,42.986893
1987-01-01,54.75,9.5,0,41.244976
1987-01-01,54.75,9.75,0,37.38359
1987-01-01,54.75,10.0,0,38.79215
1987-01-01,54.75,10.25,0,54.453133
1987-01-01,54.75,10.5,0,45.579727
1987-01-01,54.75,10.75,0,37.742092
1987-01-01,54.75,11.0,0,36.4456
1987-01-01,54.75,11.25,0,42.17412
1987-01-01,54.75,11.5,0,47.437416
1987-01-01,54.75,11.75,0,51.929005
1987-01-01,54.75,12.0,0,59.52384
1987-01-01,54.75,12.25,0,66.85924
1987-01-01,54.75,12.5,0,75.107346
1987-01-01,54.75,12.75,0,82.92483
1987-01-01,54.75,13.0,0,91.09877
1987-01-01,54.75,13.25,0,91.60543
1987-01-01,54.75,13.5,0,89.09129
1987-01-01,54.75,13.75,0,82.02911
1987-01-01,54.75,14.0,0,72.793015
1987-01-01,54.75,14.25,0,64.96645
1987-01-01,54.75,14.5,0,57.541866
1987-01-01,54.75,14.75,0,56.760555
1987-01-01,54.75,15.0,0,56.68356
1987-01-01,55.0,5.75,0,53.62701
1987-01-01,55.0,6.0,0,56.71213
1987-01-01,55.0,6.25,0,56.419918
1987-01-01,55.0,6.5,0,59.890297
1987-01-01,55.0,6.75,0,66.98085
1987-01-01,55.0,7.0,0,74.123375
1987-01-01,55.0,7.25,0,68.43849
1987-01-01,55.0,7.5,0,59.1521
1987-01-01,55.0,7.75,0,50.515694
1987-01-01,55.0,8.0,0,48.522015
1987-01-01,55.0,8.25,0,50.492767
1987-01-01,55.0,8.5,0,51.05204
1987-01-01,55.0,8.75,0,47.64274
1987-01-01,55.0,9.0,0,43.166203
1987-01-01,55.0,9.25,0,41.305016
1987-01-01,55.0,9.5,0,39.575092
1987-01-01,55.0,9.75,0,38.1179
1987-01-01,55.0,10.0,0,38.949955
1987-01-01,55.0,10.25,0,47.574055
1987-01-01,55.0,10.5,0,40.896423
1987-01-01,55.0,10.75,0,38.780704
1987-01-01,55.0,11.0,0,43.361908
1987-01-01,55.0,11.25,0,47.65083
1987-01-01,55.0,11.5,0,53.790367
1987-01-01,55.0,11.75,0,58.37628
1987-01-01,55.0,12.0,0,66.00998
1987-01-01,55.0,12.25,0,73.45269
1987-01-01,55.0,12.5,0,83.38263
1987-01-01,55.0,12.75,0,88.9981
1987-01-01,55.0,13.0,0,92.66901
1987-01-01,55.0,13.25,0,93.175644
1987-01-01,55.0,13.5,0,90.4224
1987-01-01,55.0,13.75,0,84.31337
1987-01-01,55.0,14.0,0,75.202
1987-01-01,55.0,14.25,0,66.82587
1987-01-01,55.0,14.5,0,59.583923
1987-01-01,55.0,14.75,0,55.959976
1987-01-01,55.0,15.0,0,55.70367
1988-01-01,47.25,5.75,0,85.63898
1988-01-01,47.25,6.0,0,90.437454
1988-01-01,47.25,6.25,0,95.57005
1988-01-01,47.25,6.5,0,93.43103
1988-01-01,47.25,6.75,0,91.207535
1988-01-01,47.25,7.0,0,89.50089
1988-01-01,47.25,7.25,0,84.35255
1988-01-01,47.25,7.5,0,81.61065
1988-01-01,47.25,7.75,0,82.33124
1988-01-01,47.25,8.0,0,86.08242
1988-01-01,47.25,8.25,0,86.131935
1988-01-01,47.25,8.5,0,85.64899
1988-01-01,47.25,8.75,0,93.39864
1988-01-01,47.25,9.0,0,101.826584
1988-01-01,47.25,9.25,0,107.30386
1988-01-01,47.25,9.5,0,96.326904
1988-01-01,47.25,9.75,0,91.235214
1988-01-01,47.25,10.0,0,101.821655
1988-01-01,47.25,10.25,0,104.32721
1988-01-01,47.25,10.5,0,90.178986
1988-01-01,47.25,10.75,0,82.73517
1988-01-01,47.25,11.0,0,88.37413
1988-01-01,47.25,11.25,0,95.14279
1988-01-01,47.25,11.5,0,88.818115
1988-01-01,47.25,11.75,0,83.27587
1988-01-01,47.25,12.0,0,76.991974
1988-01-01,47.25,12.25,0,79.31138
1988-01-01,47.25,12.5,0,80.97925
1988-01-01,47.25,12.75,0,81.48905
1988-01-01,47.25,13.0,0,78.89661
1988-01-01,47.25,13.25,0,73.53544
1988-01-01,47.25,13.5,0,73.79143
1988-01-01,47.25,13.75,0,69.246735
1988-01-01,47.25,14.0,0,69.5347
1988-01-01,47.25,14.25,0,70.236206
1988-01-01,47.25,14.5,0,71.86789
1988-01-01,47.25,14.75,0,78.34436
1988-01-01,47.25,15.0,0,79.56839
1988-01-01,47.5,5.75,0,72.52791
1988-01-01,47.5,6.0,0,75.454796
1988-01-01,47.5,6.25,0,79.06776
1988-01-01,47.5,6.5,0,85.02287
1988-01-01,47.5,6.75,0,84.1685
1988-01-01,47.5,7.0,0,82.70795
1988-01-01,47.5,7.25,0,74.834854
1988-01-01,47.5,7.5,0,75.62779
1988-01-01,47.5,7.75,0,76.34972
1988-01-01,47.5,8.0,0,89.66588
1988-01-01,47.5,8.25,0,82.38936
1988-01-01,47.5,8.5,0,82.29172
1988-01-01,47.5,8.75,0,81.15396
1988-01-01,47.5,9.0,0,82.67012
1988-01-01,47.5,9.25,0,87.93875
1988-01-01,47.5,9.5,0,83.533295
1988-01-01,47.5,9.75,0,92.72998
1988-01-01,47.5,10.0,0,107.04643
1988-01-01,47.5,10.25,0,101.346756
1988-01-01,47.5,10.5,0,90.87983
1988-01-01,47.5,10.75,0,79.62373
1988-01-01,47.5,11.0,0,85.08545
1988-01-01,47.5,11.25,0,87.11053
1988-01-01,47.5,11.5,0,88.27306
1988-01-01,47.5,11.75,0,82.7121
1988-01-01,47.5,12.0,0,81.356514
1988-01-01,47.5,12.25,0,78.1801
1988-01-01,47.5,12.5,0,79.83156
1988-01-01,47.5,12.75,0,81.60444
1988-01-01,47.5,13.0,0,80.09958
1988-01-01,47.5,13.25,0,78.691696
1988-01-01,47.5,13.5,0,78.871155
1988-01-01,47.5,13.75,0,75.18818
1988-01-01,47.5,14.0,0,72.80098
1988-01-01,47.5,14.25,0,73.05203
1988-01-01,47.5,14.5,0,72.55942
1988-01-01,47.5,14.75,0,76.00406
1988-01-01,47.5,15.0,0,77.12639
1988-01-01,47.75,5.75,0,61.915333
1988-01-01,47.75,6.0,0,65.97087
1988-01-01,47.75,6.25,0,80.06952
1988-01-01,47.75,6.5,0,85.94655
1988-01-01,47.75,6.75,0,93.340836
1988-01-01,47.75,7.0,0,79.81882
1988-01-01,47.75,7.25,0,65.54983
1988-01-01,47.75,7.5,0,62.42421
1988-01-01,47.75,7.75,0,82.069855
1988-01-01,47.75,8.0,0,109.55958
1988-01-01,47.75,8.25,0,92.373146
1988-01-01,47.75,8.5,0,75.411865
1988-01-01,47.75,8.75,0,67.71561
1988-01-01,47.75,9.0,0,69.22815
1988-01-01,47.75,9.25,0,73.147354
1988-01-01,47.75,9.5,0,75.26915
1988-01-01,47.75,9.75,0,88.332504
1988-01-01,47.75,10.0,0,99.20919
1988-01-01,47.75,10.25,0,96.823105
1988-01-01,47.75,10.5,0,86.39767
1988-01-01,47.75,10.75,0,77.24724
1988-01-01,47.75,11.0,0,76.057625
1988-01-01,47.75,11.25,0,79.79799
1988-01-01,47.75,11.5,0,82.70463
1988-01-01,47.75,11.75,0,86.28941
1988-01-01,47.75,12.0,0,90.052155
1988-01-01,47.75,12.25,0,86.80812
1988-01-01,47.75,12.5,0,86.033325
1988-01-01,47.75,12.75,0,94.90153
1988-01-01,47.75,13.0,0,93.69931
1988-01-01,47.75,13.25,0,88.765686
1988-01-01,47.75,13.5,0,87.683334
1988-01-01,47.75,13.75,0,83.73976
1988-01-01,47.75,14.0,0,80.48921
1988-01-01,47.75,14.25,0,74.54402
1988-01-01,47.75,14.5,0,70.58757
1988-01-01,47.75,14.75,0,69.648834
1988-01-01,47.75,15.0,0,73.13016
1988-01-01,48.0,5.75,0,61.254192
1988-01-01,48.0,6.0,0,63.015053
1988-01-01,48.0,6.25,0,85.85477
1988-01-01,48.0,6.5,0,98.383865
1988-01-01,48.0,6.75,0,105.20311
1988-01-01,48.0,7.0,0,84.1019
1988-01-01,48.0,7.25,0,65.129326
1988-01-01,48.0,7.5,0,59.91077
1988-01-01,48.0,7.75,0,81.9075
1988-01-01,48.0,8.0,0,108.46201
1988-01-01,48.0,8.25,0,93.06054
1988-01-01,48.0,8.5,0,73.162544
1988-01-01,48.0,8.75,0,62.20844
1988-01-01,48.0,9.0,0,60.020214
1988-01-01,48.0,9.25,0,63.675915
1988-01-01,48.0,9.5,0,68.07831
1988-01-01,48.0,9.75,0,68.35515
1988-01-01,48.0,10.0,0,73.93553
1988-01-01,48.0,10.25,0,74.80046
1988-01-01,48.0,10.5,0,78.7959
1988-01-01,48.0,10.75,0,76.84892
1988-01-01,48.0,11.0,0,74.27168
1988-01-01,48.0,11.25,0,73.26854
1988-01-01,48.0,11.5,0,75.138115
1988-01-01,48.0,11.75,0,74.937836
1988-01-01,48.0,12.0,0,74.40999
1988-01-01,48.0,12.25,0,72.71672
1988-01-01,48.0,12.5,0,73.85822
1988-01-01,48.0,12.75,0,76.53283
1988-01-01,48.0,13.0,0,76.116356
1988-01-01,48.0,13.25,0,72.50391
1988-01-01,48.0,13.5,0,72.06025
1988-01-01,48.0,13.75,0,70.130875
1988-01-01,48.0,14.0,0,67.88538
1988-01-01,48.0,14.25,0,64.949066
1988-01-01,48.0,14.5,0,60.34041
1988-01-01,48.0,14.75,0,59.9387
1988-01-01,48.0,15.0,0,60.847504
1988-01-01,48.25,5.75,0,61.514107
1988-01-01,48.25,6.0,0,60.77669
1988-01-01,48.25,6.25,0,62.85836
1988-01-01,48.25,6.5,0,73.28082
1988-01-01,48.25,6.75,0,90.3458
1988-01-01,48.25,7.0,0,84.483246
1988-01-01,48.25,7.25,0,68.69867
1988-01-01,48.25,7.5,0,59.256092
1988-01-01,48.25,7.75,0,60.73468
1988-01-01,48.25,8.0,0,76.25384
1988-01-01,48.25,8.25,0,78.52431
1988-01-01,48.25,8.5,0,77.90564
1988-01-01,48.25,8.75,0,67.73784
1988-01-01,48.25,9.0,0,63.815624
1988-01-01,48.25,9.25,0,62.759666
1988-01-01,48.25,9.5,0,61.73053
1988-01-01,48.25,9.75,0,60.612503
1988-01-01,48.25,10.0,0,59.216774
1988-01-01,48.25,10.25,0,62.222504
1988-01-01,48.25,10.5,0,65.34558
1988-01-01,48.25,10.75,0,66.85422
1988-01-01,48.25,11.0,0,67.15317
1988-01-01,48.25,11.25,0,67.54692
1988-01-01,48.25,11.5,0,67.26367
1988-01-01,48.25,11.75,0,66.85326
1988-01-01,48.25,12.0,0,65.8986
1988-01-01,48.25,12.25,0,64.511505
1988-01-01,48.25,12.5,0,63.452015
1988-01-01,48.25,12.75,0,65.32478
1988-01-01,48.25,13.0,0,65.868805
1988-01-01,48.25,13.25,0,66.62116
1988-01-01,48.25,13.5,0,67.24382
1988-01-01,48.25,13.75,0,64.95593
1988-01-01,48.25,14.0,0,62.584396
1988-01-01,48.25,14.25,0,60.322525
1988-01-01,48.25,14.5,0,59.287323
1988-01-01,48.25,14.75,0,61.007286
1988-01-01,48.25,15.0,0,58.81925
1988-01-01,48.5,5.75,0,60.29698
1988-01-01,48.5,6.0,0,56.813736
1988-01-01,48.5,6.25,0,54.029
1988-01-01,48.5,6.5,0,55.721256
1988-01-01,48.5,6.75,0,67.25357
1988-01-01,48.5,7.0,0,74.791145
1988-01-01,48.5,7.25,0,77.8763
1988-01-01,48.5,7.5,0,65.12933
1988-01-01,48.5,7.75,0,64.01186
1988-01-01,48.5,8.0,0,77.39691
1988-01-01,48.5,8.25,0,95.1224
1988-01-01,48.5,8.5,0,98.445694
1988-01-01,48.5,8.75,0,80.62982
1988-01-01,48.5,9.0,0,68.19888
1988-01-01,48.5,9.25,0,65.031525
1988-01-01,48.5,9.5,0,69.59859
1988-01-01,48.5,9.75,0,66.98132
1988-01-01,48.5,10.0,0,59.238934
1988-01-01,48.5,10.25,0,59.398884
1988-01-01,48.5,10.5,0,59.721912
1988-01-01,48.5,10.75,0,61.538277
1988-01-01,48.5,11.0,0,60.966705
1988-01-01,48.5,11.25,0,60.1325
1988-01-01,48.5,11.5,0,59.93275
1988-01-01,48.5,11.75,0,59.782738
1988-01-01,48.5,12.0,0,59.861183
1988-01-01,48.5,12.25,0,58.48647
1988-01-01,48.5,12.5,0,59.22411
1988-01-01,48.5,12.75,0,60.82914
1988-01-01,48.5,13.0,0,63.580505
1988-01-01,48.5,13.25,0,64.834564
1988-01-01,48.5,13.5,0,64.38966
1988-01-01,48.5,13.75,0,61.698395
1988-01-01,48.5,14.0,0,63.642776
1988-01-01,48.5,14.25,0,63.408665
1988-01-01,48.5,14.5,0,60.592632
1988-01-01,48.5,14.75,0,58.772358
1988-01-01,48.5,15.0,0,52.66092
1988-01-01,48.75,5.75,0,58.159634
1988-01-01,48.75,6.0,0,56.789192
1988-01-01,48.75,6.25,0,56.807274
1988-01-01,48.75,6.5,0,58.673862
1988-01-01,48.75,6.75,0,63.10586
1988-01-01,48.75,7.0,0,65.9516
1988-01-01,48.75,7.25,0,68.94264
1988-01-01,48.75,7.5,0,57.60151
1988-01-01,48.75,7.75,0,60.52035
1988-01-01,48.75,8.0,0,73.24032
1988-01-01,48.75,8.25,0,92.9987
1988-01-01,48.75,8.5,0,98.656906
1988-01-01,48.75,8.75,0,83.844185
1988-01-01,48.75,9.0,0,72.979126
1988-01-01,48.75,9.25,0,65.87891
1988-01-01,48.75,9.5,0,71.72365
1988-01-01,48.75,9.75,0,71.12674
1988-01-01,48.75,10.0,0,66.242935
1988-01-01,48.75,10.25,0,61.02991
1988-01-01,48.75,10.5,0,57.532295
1988-01-01,48.75,10.75,0,56.065544
1988-01-01,48.75,11.0,0,52.433956
1988-01-01,48.75,11.25,0,52.785828
1988-01-01,48.75,11.5,0,53.105328
1988-01-01,48.75,11.75,0,52.97235
1988-01-01,48.75,12.0,0,54.422817
1988-01-01,48.75,12.25,0,53.80271
1988-01-01,48.75,12.5,0,56.24581
1988-01-01,48.75,12.75,0,59.354057
1988-01-01,48.75,13.0,0,66.45081
1988-01-01,48.75,13.25,0,73.87691
1988-01-01,48.75,13.5,0,80.62954
1988-01-01,48.75,13.75,0,77.098366
1988-01-01,48.75,14.0,0,67.37729
1988-01-01,48.75,14.25,0,54.649826
1988-01-01,48.75,14.5,0,51.673412
1988-01-01,48.75,14.75,0,57.829952
1988-01-01,48.75,15.0,0,57.003033
1988-01-01,49.0,5.75,0,53.394287
1988-01-01,49.0,6.0,0,53.83632
1988-01-01,49.0,6.25,0,56.519
1988-01-01,49.0,6.5,0,58.274296
1988-01-01,49.0,6.75,0,57.97471
1988-01-01,49.0,7.0,0,55.690132
1988-01-01,49.0,7.25,0,60.021427
1988-01-01,49.0,7.5,0,61.209175
1988-01-01,49.0,7.75,0,57.24263
1988-01-01,49.0,8.0,0,58.45997
1988-01-01,49.0,8.25,0,58.599937
1988-01-01,49.0,8.5,0,68.787506
1988-01-01,49.0,8.75,0,73.05387
1988-01-01,49.0,9.0,0,74.63576
1988-01-01,49.0,9.25,0,74.11667
1988-01-01,49.0,9.5,0,76.60564
1988-01-01,49.0,9.75,0,79.86856
1988-01-01,49.0,10.0,0,80.70196
1988-01-01,49.0,10.25,0,72.584915
1988-01-01,49.0,10.5,0,65.40112
1988-01-01,49.0,10.75,0,59.128487
1988-01-01,49.0,11.0,0,56.686142
1988-01-01,49.0,11.25,0,56.444412
1988-01-01,49.0,11.5,0,57.388786
1988-01-01,49.0,11.75,0,58.79476
1988-01-01,49.0,12.0,0,57.095325
1988-01-01,49.0,12.25,0,58.445465
1988-01-01,49.0,12.5,0,61.136917
1988-01-01,49.0,12.75,0,70.518906
1988-01-01,49.0,13.0,0,78.767365
1988-01-01,49.0,13.25,0,78.74959
1988-01-01,49.0,13.5,0,72.77983
1988-01-01,49.0,13.75,0,58.552002
1988-01-01,49.0,14.0,0,51.263332
1988-01-01,49.0,14.25,0,45.845543
1988-01-01,49.0,14.5,0,43.3312
1988-01-01,49.0,14.75,0,39.514965
1988-01-01,49.0,15.0,0,36.393646
1988-01-01,49.25,5.75,0,56.470867
1988-01-01,49.25,6.0,0,55.924416
1988-01-01,49.25,6.25,0,56.7112
1988-01-01,49.25,6.5,0,60.096764
