time,lat,lon,realization,cooling_degree_days (data)
1989-01-01,49.25,8.25,0,99.084404
1989-01-01,49.25,8.5,0,113.54581
1989-01-01,49.25,8.75,0,108.10113
1989-01-01,49.25,9.0,0,92.742836
1989-01-01,49.25,9.25,0,77.52265
1989-01-01,49.25,9.5,0,73.91275
1989-01-01,49.25,9.75,0,62.027985
1989-01-01,49.25,10.0,0,53.54532
1989-01-01,49.25,10.25,0,49.86657
1989-01-01,49.25,10.5,0,47.290123
1989-01-01,49.25,10.75,0,50.34102
1989-01-01,49.25,11.0,0,48.790466
1989-01-01,49.25,11.25,0,46.407158
1989-01-01,49.25,11.5,0,43.269928
1989-01-01,49.25,11.75,0,42.229042
1989-01-01,49.25,12.0,0,50.558846
1989-01-01,49.25,12.25,0,48.790054
1989-01-01,49.25,12.5,0,40.52732
1989-01-01,49.25,12.75,0,31.808296
1989-01-01,49.25,13.0,0,22.057335
1989-01-01,49.25,13.25,0,19.11409
1989-01-01,49.25,13.5,0,18.826836
1989-01-01,49.25,13.75,0,20.094963
1989-01-01,49.25,14.0,0,29.051514
1989-01-01,49.25,14.25,0,32.962936
1989-01-01,49.25,14.5,0,29.977348
1989-01-01,49.25,14.75,0,29.104424
1989-01-01,49.25,15.0,0,22.602005
1989-01-01,49.5,5.75,0,40.611336
1989-01-01,49.5,6.0,0,43.94391
1989-01-01,49.5,6.25,0,49.39303
1989-01-01,49.5,6.5,0,43.73197
1989-01-01,49.5,6.75,0,43.381996
1989-01-01,49.5,7.0,0,42.182777
1989-01-01,49.5,7.25,0,45.57602
1989-01-01,49.5,7.5,0,46.24288
1989-01-01,49.5,7.75,0,46.976532
1989-01-01,49.5,8.0,0,59.735672
1989-01-01,49.5,8.25,0,84.75995
1989-01-01,49.5,8.5,0,97.16328
1989-01-01,49.5,8.75,0,84.52088
1989-01-01,49.5,9.0,0,71.72654
1989-01-01,49.5,9.25,0,59.325592
1989-01-01,49.5,9.5,0,65.09321
1989-01-01,49.5,9.75,0,68.79516
1989-01-01,49.5,10.0,0,64.235085
1989-01-01,49.5,10.25,0,59.692955
1989-01-01,49.5,10.5,0,55.626915
1989-01-01,49.5,10.75,0,56.11078
1989-01-01,49.5,11.0,0,54.718086
1989-01-01,49.5,11.25,0,50.56526
1989-01-01,49.5,11.5,0,43.226433
1989-01-01,49.5,11.75,0,42.527687
1989-01-01,49.5,12.0,0,44.42299
1989-01-01,49.5,12.25,0,38.24018
1989-01-01,49.5,12.5,0,30.74498
1989-01-01,49.5,12.75,0,27.89952
1989-01-01,49.5,13.0,0,32.859764
1989-01-01,49.5,13.25,0,36.710136
1989-01-01,49.5,13.5,0,35.622208
1989-01-01,49.5,13.75,0,28.001587
1989-01-01,49.5,14.0,0,27.21473
1989-01-01,49.5,14.25,0,30.571037
1989-01-01,49.5,14.5,0,28.821777
1989-01-01,49.5,14.75,0,27.283714
1989-01-01,49.5,15.0,0,22.92942
1989-01-01,49.75,5.75,0,27.641312
1989-01-01,49.75,6.0,0,33.955414
1989-01-01,49.75,6.25,0,40.093094
1989-01-01,49.75,6.5,0,36.46676
1989-01-01,49.75,6.75,0,35.60372
1989-01-01,49.75,7.0,0,30.550247
1989-01-01,49.75,7.25,0,32.816925
1989-01-01,49.75,7.5,0,35.737473
1989-01-01,49.75,7.75,0,48.935104
1989-01-01,49.75,8.0,0,62.43963
1989-01-01,49.75,8.25,0,83.09605
1989-01-01,49.75,8.5,0,90.81708
1989-01-01,49.75,8.75,0,82.14122
1989-01-01,49.75,9.0,0,68.2003
1989-01-01,49.75,9.25,0,56.81401
1989-01-01,49.75,9.5,0,58.822388
1989-01-01,49.75,9.75,0,63.16575
1989-01-01,49.75,10.0,0,66.75013
1989-01-01,49.75,10.25,0,63.08616
1989-01-01,49.75,10.5,0,59.161026
1989-01-01,49.75,10.75,0,59.593193
1989-01-01,49.75,11.0,0,53.239296
1989-01-01,49.75,11.25,0,48.894264
1989-01-01,49.75,11.5,0,41.13993
1989-01-01,49.75,11.75,0,34.576286
1989-01-01,49.75,12.0,0,33.032585
1989-01-01,49.75,12.25,0,27.640152
1989-01-01,49.75,12.5,0,23.49723
1989-01-01,49.75,12.75,0,26.076591
1989-01-01,49.75,13.0,0,31.065544
1989-01-01,49.75,13.25,0,38.500397
1989-01-01,49.75,13.5,0,36.894234
1989-01-01,49.75,13.75,0,28.668068
1989-01-01,49.75,14.0,0,28.778885
1989-01-01,49.75,14.25,0,33.03264
1989-01-01,49.75,14.5,0,33.94313
1989-01-01,49.75,14.75,0,32.09674
1989-01-01,49.75,15.0,0,30.502007
1989-01-01,50.0,5.75,0,20.92691
1989-01-01,50.0,6.0,0,25.92218
1989-01-01,50.0,6.25,0,29.317322
1989-01-01,50.0,6.5,0,34.218132
1989-01-01,50.0,6.75,0,33.326027
1989-01-01,50.0,7.0,0,30.359863
1989-01-01,50.0,7.25,0,32.856194
1989-01-01,50.0,7.5,0,35.755867
1989-01-01,50.0,7.75,0,47.678825
1989-01-01,50.0,8.0,0,49.337708
1989-01-01,50.0,8.25,0,63.61592
1989-01-01,50.0,8.5,0,70.21667
1989-01-01,50.0,8.75,0,86.50959
1989-01-01,50.0,9.0,0,77.88453
1989-01-01,50.0,9.25,0,65.981544
1989-01-01,50.0,9.5,0,58.185677
1989-01-01,50.0,9.75,0,52.725273
1989-01-01,50.0,10.0,0,56.102226
1989-01-01,50.0,10.25,0,53.155884
1989-01-01,50.0,10.5,0,59.808105
1989-01-01,50.0,10.75,0,62.050026
1989-01-01,50.0,11.0,0,55.957832
1989-01-01,50.0,11.25,0,45.555367
1989-01-01,50.0,11.5,0,33.759064
1989-01-01,50.0,11.75,0,27.90776
1989-01-01,50.0,12.0,0,25.762466
1989-01-01,50.0,12.25,0,24.380325
1989-01-01,50.0,12.5,0,21.112297
1989-01-01,50.0,12.75,0,23.617638
1989-01-01,50.0,13.0,0,26.813751
1989-01-01,50.0,13.25,0,34.794304
1989-01-01,50.0,13.5,0,33.0353
1989-01-01,50.0,13.75,0,36.590683
1989-01-01,50.0,14.0,0,38.21824
1989-01-01,50.0,14.25,0,43.28685
1989-01-01,50.0,14.5,0,48.42907
1989-01-01,50.0,14.75,0,51.462433
1989-01-01,50.0,15.0,0,48.97245
1989-01-01,50.25,5.75,0,23.952599
1989-01-01,50.25,6.0,0,18.529465
1989-01-01,50.25,6.25,0,18.766113
1989-01-01,50.25,6.5,0,23.804306
1989-01-01,50.25,6.75,0,28.522583
1989-01-01,50.25,7.0,0,32.693443
1989-01-01,50.25,7.25,0,35.427666
1989-01-01,50.25,7.5,0,40.610504
1989-01-01,50.25,7.75,0,38.02661
1989-01-01,50.25,8.0,0,38.81835
1989-01-01,50.25,8.25,0,42.2781
1989-01-01,50.25,8.5,0,51.563133
1989-01-01,50.25,8.75,0,74.08253
1989-01-01,50.25,9.0,0,69.95948
1989-01-01,50.25,9.25,0,58.11966
1989-01-01,50.25,9.5,0,44.436653
1989-01-01,50.25,9.75,0,39.337837
1989-01-01,50.25,10.0,0,38.338043
1989-01-01,50.25,10.25,0,43.27059
1989-01-01,50.25,10.5,0,49.006157
1989-01-01,50.25,10.75,0,52.265007
1989-01-01,50.25,11.0,0,46.63984
1989-01-01,50.25,11.25,0,37.845016
1989-01-01,50.25,11.5,0,25.881721
1989-01-01,50.25,11.75,0,23.800415
1989-01-01,50.25,12.0,0,23.017685
1989-01-01,50.25,12.25,0,21.96833
1989-01-01,50.25,12.5,0,19.702713
1989-01-01,50.25,12.75,0,17.35006
1989-01-01,50.25,13.0,0,20.024712
1989-01-01,50.25,13.25,0,28.9021
1989-01-01,50.25,13.5,0,44.775345
1989-01-01,50.25,13.75,0,53.806435
1989-01-01,50.25,14.0,0,54.913406
1989-01-01,50.25,14.25,0,59.16353
1989-01-01,50.25,14.5,0,64.32644
1989-01-01,50.25,14.75,0,67.797806
1989-01-01,50.25,15.0,0,67.01718
1989-01-01,50.5,5.75,0,33.809402
1989-01-01,50.5,6.0,0,25.598206
1989-01-01,50.5,6.25,0,20.693031
1989-01-01,50.5,6.5,0,24.03775
1989-01-01,50.5,6.75,0,28.228737
1989-01-01,50.5,7.0,0,37.78018
1989-01-01,50.5,7.25,0,40.165077
1989-01-01,50.5,7.5,0,48.231194
1989-01-01,50.5,7.75,0,44.632072
1989-01-01,50.5,8.0,0,38.51448
1989-01-01,50.5,8.25,0,37.878616
1989-01-01,50.5,8.5,0,44.875557
1989-01-01,50.5,8.75,0,57.316322
1989-01-01,50.5,9.0,0,50.713448
1989-01-01,50.5,9.25,0,39.812973
1989-01-01,50.5,9.5,0,29.983429
1989-01-01,50.5,9.75,0,27.71096
1989-01-01,50.5,10.0,0,27.44017
1989-01-01,50.5,10.25,0,30.422035
1989-01-01,50.5,10.5,0,29.30693
1989-01-01,50.5,10.75,0,29.106812
1989-01-01,50.5,11.0,0,26.467705
1989-01-01,50.5,11.25,0,24.672829
1989-01-01,50.5,11.5,0,27.404106
1989-01-01,50.5,11.75,0,27.07589
1989-01-01,50.5,12.0,0,26.417076
1989-01-01,50.5,12.25,0,24.345024
1989-01-01,50.5,12.5,0,20.852287
1989-01-01,50.5,12.75,0,15.779289
1989-01-01,50.5,13.0,0,12.087173
1989-01-01,50.5,13.25,0,19.529312
1989-01-01,50.5,13.5,0,33.081345
1989-01-01,50.5,13.75,0,49.914856
1989-01-01,50.5,14.0,0,56.709084
1989-01-01,50.5,14.25,0,61.7994
1989-01-01,50.5,14.5,0,63.39778
1989-01-01,50.5,14.75,0,58.577385
1989-01-01,50.5,15.0,0,53.85343
1989-01-01,50.75,5.75,0,50.331665
1989-01-01,50.75,6.0,0,46.468018
1989-01-01,50.75,6.25,0,43.474197
1989-01-01,50.75,6.5,0,53.514244
1989-01-01,50.75,6.75,0,60.470177
1989-01-01,50.75,7.0,0,65.87094
1989-01-01,50.75,7.25,0,63.466347
1989-01-01,50.75,7.5,0,56.384796
1989-01-01,50.75,7.75,0,40.581642
1989-01-01,50.75,8.0,0,30.829407
1989-01-01,50.75,8.25,0,29.380981
1989-01-01,50.75,8.5,0,35.56703
1989-01-01,50.75,8.75,0,49.476135
1989-01-01,50.75,9.0,0,47.998436
1989-01-01,50.75,9.25,0,46.827644
1989-01-01,50.75,9.5,0,40.949432
1989-01-01,50.75,9.75,0,37.021873
1989-01-01,50.75,10.0,0,34.311966
1989-01-01,50.75,10.25,0,31.698471
1989-01-01,50.75,10.5,0,28.579102
1989-01-01,50.75,10.75,0,24.789337
1989-01-01,50.75,11.0,0,26.801178
1989-01-01,50.75,11.25,0,29.398659
1989-01-01,50.75,11.5,0,37.658875
1989-01-01,50.75,11.75,0,42.67225
1989-01-01,50.75,12.0,0,43.376938
1989-01-01,50.75,12.25,0,40.749176
1989-01-01,50.75,12.5,0,38.50791
1989-01-01,50.75,12.75,0,30.687805
1989-01-01,50.75,13.0,0,24.338623
1989-01-01,50.75,13.25,0,20.5167
1989-01-01,50.75,13.5,0,20.55796
1989-01-01,50.75,13.75,0,23.995468
1989-01-01,50.75,14.0,0,30.08094
1989-01-01,50.75,14.25,0,34.62951
1989-01-01,50.75,14.5,0,38.03028
1989-01-01,50.75,14.75,0,31.93834
1989-01-01,50.75,15.0,0,24.043945
1989-01-01,51.0,5.75,0,65.56826
1989-01-01,51.0,6.0,0,65.59406
1989-01-01,51.0,6.25,0,65.9724
1989-01-01,51.0,6.5,0,72.70602
1989-01-01,51.0,6.75,0,75.59592
1989-01-01,51.0,7.0,0,70.68839
1989-01-01,51.0,7.25,0,59.10868
1989-01-01,51.0,7.5,0,44.95031
1989-01-01,51.0,7.75,0,29.30288
1989-01-01,51.0,8.0,0,21.066734
1989-01-01,51.0,8.25,0,18.655403
1989-01-01,51.0,8.5,0,22.213806
1989-01-01,51.0,8.75,0,30.899857
1989-01-01,51.0,9.0,0,39.339783
1989-01-01,51.0,9.25,0,44.001366
1989-01-01,51.0,9.5,0,38.548683
1989-01-01,51.0,9.75,0,35.24714
1989-01-01,51.0,10.0,0,34.01349
1989-01-01,51.0,10.25,0,34.319298
1989-01-01,51.0,10.5,0,35.937683
1989-01-01,51.0,10.75,0,42.630913
1989-01-01,51.0,11.0,0,49.76329
1989-01-01,51.0,11.25,0,57.546143
1989-01-01,51.0,11.5,0,55.295784
1989-01-01,51.0,11.75,0,52.940193
1989-01-01,51.0,12.0,0,50.69294
1989-01-01,51.0,12.25,0,54.39158
1989-01-01,51.0,12.5,0,62.08155
1989-01-01,51.0,12.75,0,56.84739
1989-01-01,51.0,13.0,0,50.324356
1989-01-01,51.0,13.25,0,40.537956
1989-01-01,51.0,13.5,0,36.635284
1989-01-01,51.0,13.75,0,35.872795
1989-01-01,51.0,14.0,0,34.773247
1989-01-01,51.0,14.25,0,34.19097
1989-01-01,51.0,14.5,0,34.71309
1989-01-01,51.0,14.75,0,34.55155
1989-01-01,51.0,15.0,0,35.1697
1989-01-01,51.25,5.75,0,74.45782
1989-01-01,51.25,6.0,0,73.376434
1989-01-01,51.25,6.25,0,71.175186
1989-01-01,51.25,6.5,0,69.506874
1989-01-01,51.25,6.75,0,68.48844
1989-01-01,51.25,7.0,0,61.049248
1989-01-01,51.25,7.25,0,50.78646
1989-01-01,51.25,7.5,0,39.770103
1989-01-01,51.25,7.75,0,31.435219
1989-01-01,51.25,8.0,0,25.41047
1989-01-01,51.25,8.25,0,18.277893
1989-01-01,51.25,8.5,0,19.010002
1989-01-01,51.25,8.75,0,20.907516
1989-01-01,51.25,9.0,0,28.32692
1989-01-01,51.25,9.25,0,34.12681
1989-01-01,51.25,9.5,0,34.566933
1989-01-01,51.25,9.75,0,35.427956
1989-01-01,51.25,10.0,0,35.878716
1989-01-01,51.25,10.25,0,35.949722
1989-01-01,51.25,10.5,0,38.145256
1989-01-01,51.25,10.75,0,43.529175
1989-01-01,51.25,11.0,0,50.392227
1989-01-01,51.25,11.25,0,58.978706
1989-01-01,51.25,11.5,0,59.662636
1989-01-01,51.25,11.75,0,59.577377
1989-01-01,51.25,12.0,0,67.04741
1989-01-01,51.25,12.25,0,68.34089
1989-01-01,51.25,12.5,0,69.26372
1989-01-01,51.25,12.75,0,64.6136
1989-01-01,51.25,13.0,0,63.929688
1989-01-01,51.25,13.25,0,70.50263
1989-01-01,51.25,13.5,0,68.109604
1989-01-01,51.25,13.75,0,67.867935
1989-01-01,51.25,14.0,0,58.699005
1989-01-01,51.25,14.25,0,54.24739
1989-01-01,51.25,14.5,0,49.47586
1989-01-01,51.25,14.75,0,50.679634
1989-01-01,51.25,15.0,0,53.67672
1989-01-01,51.5,5.75,0,67.19847
1989-01-01,51.5,6.0,0,66.88281
1989-01-01,51.5,6.25,0,65.25051
1989-01-01,51.5,6.5,0,65.07815
1989-01-01,51.5,6.75,0,66.985374
1989-01-01,51.5,7.0,0,69.665215
1989-01-01,51.5,7.25,0,59.787437
1989-01-01,51.5,7.5,0,55.440887
1989-01-01,51.5,7.75,0,55.17608
1989-01-01,51.5,8.0,0,46.940086
1989-01-01,51.5,8.25,0,38.196022
1989-01-01,51.5,8.5,0,31.674454
1989-01-01,51.5,8.75,0,29.356796
1989-01-01,51.5,9.0,0,34.62172
1989-01-01,51.5,9.25,0,38.09115
1989-01-01,51.5,9.5,0,42.316277
1989-01-01,51.5,9.75,0,42.93454
1989-01-01,51.5,10.0,0,43.18004
1989-01-01,51.5,10.25,0,34.665237
1989-01-01,51.5,10.5,0,34.8459
1989-01-01,51.5,10.75,0,34.647964
1989-01-01,51.5,11.0,0,40.675987
1989-01-01,51.5,11.25,0,49.810432
1989-01-01,51.5,11.5,0,56.74453
1989-01-01,51.5,11.75,0,69.325386
1989-01-01,51.5,12.0,0,81.03834
1989-01-01,51.5,12.25,0,82.58492
1989-01-01,51.5,12.5,0,80.76965
1989-01-01,51.5,12.75,0,78.62943
1989-01-01,51.5,13.0,0,78.61631
1989-01-01,51.5,13.25,0,79.24673
1989-01-01,51.5,13.5,0,74.50192
1989-01-01,51.5,13.75,0,70.56823
1989-01-01,51.5,14.0,0,66.33881
1989-01-01,51.5,14.25,0,66.5623
1989-01-01,51.5,14.5,0,67.643616
1989-01-01,51.5,14.75,0,67.3007
1989-01-01,51.5,15.0,0,67.35655
1989-01-01,51.75,5.75,0,52.342278
1989-01-01,51.75,6.0,0,52.33168
1989-01-01,51.75,6.25,0,58.180855
1989-01-01,51.75,6.5,0,63.93477
1989-01-01,51.75,6.75,0,66.59808
1989-01-01,51.75,7.0,0,66.91875
1989-01-01,51.75,7.25,0,70.31079
1989-01-01,51.75,7.5,0,68.52918
1989-01-01,51.75,7.75,0,67.56452
1989-01-01,51.75,8.0,0,66.382866
1989-01-01,51.75,8.25,0,63.963295
1989-01-01,51.75,8.5,0,54.91613
1989-01-01,51.75,8.75,0,49.469482
1989-01-01,51.75,9.0,0,38.84783
1989-01-01,51.75,9.25,0,41.563103
1989-01-01,51.75,9.5,0,43.828438
1989-01-01,51.75,9.75,0,44.103607
1989-01-01,51.75,10.0,0,44.325333
1989-01-01,51.75,10.25,0,35.88571
1989-01-01,51.75,10.5,0,31.314743
1989-01-01,51.75,10.75,0,32.203163
1989-01-01,51.75,11.0,0,38.334465
1989-01-01,51.75,11.25,0,53.98864
1989-01-01,51.75,11.5,0,64.1058
1989-01-01,51.75,11.75,0,77.519516
1989-01-01,51.75,12.0,0,79.649376
1989-01-01,51.75,12.25,0,80.65946
1989-01-01,51.75,12.5,0,81.8988
1989-01-01,51.75,12.75,0,80.9835
1989-01-01,51.75,13.0,0,82.08134
1989-01-01,51.75,13.25,0,81.75038
1989-01-01,51.75,13.5,0,77.320816
1989-01-01,51.75,13.75,0,76.27223
1989-01-01,51.75,14.0,0,79.11006
1989-01-01,51.75,14.25,0,79.81182
1989-01-01,51.75,14.5,0,79.91065
1989-01-01,51.75,14.75,0,82.34929
1989-01-01,51.75,15.0,0,83.362816
1989-01-01,52.0,5.75,0,47.90016
1989-01-01,52.0,6.0,0,48.804543
1989-01-01,52.0,6.25,0,53.201035
1989-01-01,52.0,6.5,0,55.382683
1989-01-01,52.0,6.75,0,58.392212
1989-01-01,52.0,7.0,0,59.33822
1989-01-01,52.0,7.25,0,62.727646
1989-01-01,52.0,7.5,0,66.075195
1989-01-01,52.0,7.75,0,64.424385
1989-01-01,52.0,8.0,0,60.7417
1989-01-01,52.0,8.25,0,60.598892
1989-01-01,52.0,8.5,0,57.59089
1989-01-01,52.0,8.75,0,54.20655
1989-01-01,52.0,9.0,0,46.123398
1989-01-01,52.0,9.25,0,41.07347
1989-01-01,52.0,9.5,0,42.52952
1989-01-01,52.0,9.75,0,47.077255
1989-01-01,52.0,10.0,0,46.968147
1989-01-01,52.0,10.25,0,42.002113
1989-01-01,52.0,10.5,0,39.000717
1989-01-01,52.0,10.75,0,40.499496
1989-01-01,52.0,11.0,0,48.143646
1989-01-01,52.0,11.25,0,62.20755
1989-01-01,52.0,11.5,0,70.70871
1989-01-01,52.0,11.75,0,76.405266
1989-01-01,52.0,12.0,0,75.76183
1989-01-01,52.0,12.25,0,75.61063
1989-01-01,52.0,12.5,0,78.49919
1989-01-01,52.0,12.75,0,77.62809
1989-01-01,52.0,13.0,0,79.112564
1989-01-01,52.0,13.25,0,79.50937
1989-01-01,52.0,13.5,0,78.27933
1989-01-01,52.0,13.75,0,81.61934
1989-01-01,52.0,14.0,0,83.62932
1989-01-01,52.0,14.25,0,82.24498
1989-01-01,52.0,14.5,0,82.21788
1989-01-01,52.0,14.75,0,84.49
1989-01-01,52.0,15.0,0,87.371544
1989-01-01,52.25,5.75,0,43.971466
1989-01-01,52.25,6.0,0,46.749443
1989-01-01,52.25,6.25,0,47.523544
1989-01-01,52.25,6.5,0,49.798584
1989-01-01,52.25,6.75,0,52.685318
1989-01-01,52.25,7.0,0,54.177452
1989-01-01,52.25,7.25,0,56.72119
1989-01-01,52.25,7.5,0,58.454597
1989-01-01,52.25,7.75,0,59.801926
1989-01-01,52.25,8.0,0,56.390114
1989-01-01,52.25,8.25,0,54.403618
1989-01-01,52.25,8.5,0,52.85302
1989-01-01,52.25,8.75,0,51.950638
1989-01-01,52.25,9.0,0,48.959473
1989-01-01,52.25,9.25,0,46.865425
1989-01-01,52.25,9.5,0,49.037926
1989-01-01,52.25,9.75,0,54.88662
1989-01-01,52.25,10.0,0,55.353523
1989-01-01,52.25,10.25,0,57.946526
1989-01-01,52.25,10.5,0,56.96768
1989-01-01,52.25,10.75,0,58.61682
1989-01-01,52.25,11.0,0,62.978256
1989-01-01,52.25,11.25,0,61.903114
1989-01-01,52.25,11.5,0,68.507576
1989-01-01,52.25,11.75,0,69.82192
1989-01-01,52.25,12.0,0,75.442955
1989-01-01,52.25,12.25,0,75.38407
1989-01-01,52.25,12.5,0,76.367615
1989-01-01,52.25,12.75,0,74.16593
1989-01-01,52.25,13.0,0,75.335106
1989-01-01,52.25,13.25,0,77.81475
1989-01-01,52.25,13.5,0,80.39947
1989-01-01,52.25,13.75,0,79.84779
1989-01-01,52.25,14.0,0,80.94707
1989-01-01,52.25,14.25,0,79.674934
1989-01-01,52.25,14.5,0,80.34663
1989-01-01,52.25,14.75,0,78.40433
1989-01-01,52.25,15.0,0,77.65665
1989-01-01,52.5,5.75,0,28.496132
1989-01-01,52.5,6.0,0,36.0216
1989-01-01,52.5,6.25,0,41.591446
1989-01-01,52.5,6.5,0,44.049507
1989-01-01,52.5,6.75,0,45.185425
1989-01-01,52.5,7.0,0,45.978798
1989-01-01,52.5,7.25,0,47.657303
1989-01-01,52.5,7.5,0,49.184822
1989-01-01,52.5,7.75,0,51.73176
1989-01-01,52.5,8.0,0,55.13462
1989-01-01,52.5,8.25,0,53.91648
1989-01-01,52.5,8.5,0,52.42444
1989-01-01,52.5,8.75,0,52.983192
1989-01-01,52.5,9.0,0,54.329132
1989-01-01,52.5,9.25,0,55.878708
1989-01-01,52.5,9.5,0,60.344887
1989-01-01,52.5,9.75,0,63.10029
1989-01-01,52.5,10.0,0,66.69364
1989-01-01,52.5,10.25,0,66.60658
1989-01-01,52.5,10.5,0,65.33036
1989-01-01,52.5,10.75,0,64.98101
1989-01-01,52.5,11.0,0,58.799675
1989-01-01,52.5,11.25,0,61.114212
1989-01-01,52.5,11.5,0,64.182465
1989-01-01,52.5,11.75,0,68.818565
1989-01-01,52.5,12.0,0,73.81784
1989-01-01,52.5,12.25,0,74.25071
1989-01-01,52.5,12.5,0,72.12694
1989-01-01,52.5,12.75,0,69.96784
1989-01-01,52.5,13.0,0,69.95571
1989-01-01,52.5,13.25,0,75.055664
1989-01-01,52.5,13.5,0,73.50004
1989-01-01,52.5,13.75,0,70.64861
1989-01-01,52.5,14.0,0,71.58568
1989-01-01,52.5,14.25,0,76.273674
1989-01-01,52.5,14.5,0,76.837906
1989-01-01,52.5,14.75,0,78.32034
1989-01-01,52.5,15.0,0,73.34964
1989-01-01,52.75,5.75,0,13.259857
1989-01-01,52.75,6.0,0,27.703087
1989-01-01,52.75,6.25,0,34.34301
1989-01-01,52.75,6.5,0,35.065445
1989-01-01,52.75,6.75,0,33.50181
1989-01-01,52.75,7.0,0,35.584686
1989-01-01,52.75,7.25,0,37.052147
1989-01-01,52.75,7.5,0,39.276764
1989-01-01,52.75,7.75,0,42.90712
1989-01-01,52.75,8.0,0,47.74655
1989-01-01,52.75,8.25,0,48.999687
1989-01-01,52.75,8.5,0,47.882706
1989-01-01,52.75,8.75,0,49.377457
1989-01-01,52.75,9.0,0,51.2843
1989-01-01,52.75,9.25,0,55.394264
1989-01-01,52.75,9.5,0,59.236496
1989-01-01,52.75,9.75,0,61.63954
1989-01-01,52.75,10.0,0,61.685905
1989-01-01,52.75,10.25,0,57.667007
1989-01-01,52.75,10.5,0,58.61297
1989-01-01,52.75,10.75,0,60.57242
1989-01-01,52.75,11.0,0,62.745735
1989-01-01,52.75,11.25,0,65.78912
1989-01-01,52.75,11.5,0,66.92433
1989-01-01,52.75,11.75,0,69.82521
1989-01-01,52.75,12.0,0,70.386894
1989-01-01,52.75,12.25,0,69.495636
1989-01-01,52.75,12.5,0,66.45388
1989-01-01,52.75,12.75,0,64.18962
1989-01-01,52.75,13.0,0,63.132736
1989-01-01,52.75,13.25,0,62.294785
1989-01-01,52.75,13.5,0,62.220665
1989-01-01,52.75,13.75,0,60.965134
1989-01-01,52.75,14.0,0,60.550858
1989-01-01,52.75,14.25,0,65.55857
1989-01-01,52.75,14.5,0,70.4022
1989-01-01,52.75,14.75,0,74.55054
1989-01-01,52.75,15.0,0,73.494675
1989-01-01,53.0,5.75,0,9.97036
1989-01-01,53.0,6.0,0,22.985512
1989-01-01,53.0,6.25,0,29.371178
1989-01-01,53.0,6.5,0,28.390724
1989-01-01,53.0,6.75,0,25.468513
1989-01-01,53.0,7.0,0,28.410683
1989-01-01,53.0,7.25,0,30.914482
1989-01-01,53.0,7.5,0,31.735176
1989-01-01,53.0,7.75,0,34.44175
1989-01-01,53.0,8.0,0,38.96328
1989-01-01,53.0,8.25,0,40.6215
1989-01-01,53.0,8.5,0,39.529037
1989-01-01,53.0,8.75,0,41.92076
1989-01-01,53.0,9.0,0,45.67743
1989-01-01,53.0,9.25,0,47.492912
1989-01-01,53.0,9.5,0,49.961533
1989-01-01,53.0,9.75,0,52.96913
1989-01-01,53.0,10.0,0,53.88765
1989-01-01,53.0,10.25,0,51.18058
1989-01-01,53.0,10.5,0,52.92189
1989-01-01,53.0,10.75,0,58.079567
1989-01-01,53.0,11.0,0,61.473114
1989-01-01,53.0,11.25,0,64.53791
1989-01-01,53.0,11.5,0,61.915985
1989-01-01,53.0,11.75,0,60.198425
1989-01-01,53.0,12.0,0,55.870895
1989-01-01,53.0,12.25,0,54.029465
1989-01-01,53.0,12.5,0,55.885513
1989-01-01,53.0,12.75,0,56.754715
1989-01-01,53.0,13.0,0,57.855446
1989-01-01,53.0,13.25,0,55.97351
1989-01-01,53.0,13.5,0,53.634666
1989-01-01,53.0,13.75,0,52.29631
1989-01-01,53.0,14.0,0,51.766136
1989-01-01,53.0,14.25,0,55.922783
1989-01-01,53.0,14.5,0,58.25566
1989-01-01,53.0,14.75,0,55.522186
1989-01-01,53.0,15.0,0,54.97767
1989-01-01,53.25,5.75,0,9.464874
1989-01-01,53.25,6.0,0,18.236618
1989-01-01,53.25,6.25,0,19.634933
1989-01-01,53.25,6.5,0,21.284134
1989-01-01,53.25,6.75,0,23.056038
1989-01-01,53.25,7.0,0,25.965477
1989-01-01,53.25,7.25,0,28.493057
1989-01-01,53.25,7.5,0,28.127518
1989-01-01,53.25,7.75,0,29.384453
1989-01-01,53.25,8.0,0,32.13868
1989-01-01,53.25,8.25,0,33.42253
1989-01-01,53.25,8.5,0,33.462692
1989-01-01,53.25,8.75,0,36.93155
1989-01-01,53.25,9.0,0,42.11418
1989-01-01,53.25,9.25,0,42.810104
1989-01-01,53.25,9.5,0,44.273354
1989-01-01,53.25,9.75,0,44.64717
1989-01-01,53.25,10.0,0,44.593636
1989-01-01,53.25,10.25,0,43.062485
1989-01-01,53.25,10.5,0,45.875458
1989-01-01,53.25,10.75,0,50.1784
1989-01-01,53.25,11.0,0,53.355003
1989-01-01,53.25,11.25,0,55.79966
1989-01-01,53.25,11.5,0,53.701225
1989-01-01,53.25,11.75,0,50.98681
1989-01-01,53.25,12.0,0,47.75918
1989-01-01,53.25,12.25,0,45.89469
1989-01-01,53.25,12.5,0,45.12848
1989-01-01,53.25,12.75,0,45.070847
1989-01-01,53.25,13.0,0,45.81024
1989-01-01,53.25,13.25,0,44.422302
1989-01-01,53.25,13.5,0,42.71279
1989-01-01,53.25,13.75,0,46.23752
1989-01-01,53.25,14.0,0,49.762444
1989-01-01,53.25,14.25,0,53.279953
1989-01-01,53.25,14.5,0,53.857643
1989-01-01,53.25,14.75,0,50.94879
