Time,Mean Temperature (K),Std Dev,Uncertainty (K),Mean Quality Level,Non-Zero Count
2009-11-28 12:00:00,280.08063,1.0437727,0.2716402856840027,3.625,16.0
2009-12-02 12:00:00,278.075,2.3350067,0.24610973922376086,2.0,2.0
2009-12-03 12:00:00,279.84497,0.7649994,0.36719614628063524,1.0,2.0
2009-12-08 12:00:00,280.70477,0.54427475,0.4058183033556514,3.96,25.0
2009-12-09 12:00:00,280.4652,0.6728575,0.2878678958255456,4.166666666666667,48.0
2009-12-16 12:00:00,279.02728,0.44020757,0.4389920494252691,4.545454545454546,11.0
2009-12-18 12:00:00,278.20557,1.4332261,0.3430837764822146,4.2444444444444445,45.0
2009-12-19 12:00:00,275.44,0.0,0.609000027179718,3.0,1.0
2009-12-20 12:00:00,277.60712,1.1169173,0.3126332292537044,4.315789473684211,38.0
2009-12-21 12:00:00,276.5644,0.87663597,0.2375670304136582,2.735294117647059,34.0
2009-12-22 12:00:00,277.11,0.9837954,0.3370797604859941,4.0,4.0
2009-12-26 12:00:00,278.05682,0.9126093,0.2463123266176271,3.707317073170732,41.0
2009-12-27 12:00:00,277.97308,0.52637607,0.21948436943605834,4.615384615384615,13.0
2009-12-28 12:00:00,277.48953,1.0334948,0.2506450871365719,3.772727272727273,22.0
