time,lat,lon,realization,t2m
1940-01-01,49.5,10.0,0,1869.1509
1940-01-01,49.5,10.25,0,1852.8689
1940-01-01,49.5,10.5,0,1837.6287
1940-01-01,49.5,10.75,0,1859.844
1940-01-01,49.5,11.0,0,1848.5505
1940-01-01,49.5,11.25,0,1807.8395
1940-01-01,49.5,11.5,0,1747.6948
1940-01-01,49.5,11.75,0,1735.5789
1940-01-01,49.5,12.0,0,1731.6764
1940-01-01,49.5,12.25,0,1663.1545
1940-01-01,49.5,12.5,0,1593.8425
1940-01-01,49.5,12.75,0,1572.7571
1940-01-01,49.5,13.0,0,1630.6232
1940-01-01,49.5,13.25,0,1662.6353
1940-01-01,49.5,13.5,0,1663.8677
1940-01-01,49.5,13.75,0,1617.1533
1940-01-01,49.5,14.0,0,1636.663
1940-01-01,49.5,14.25,0,1683.4419
1940-01-01,49.5,14.5,0,1655.1675
1940-01-01,49.5,14.75,0,1637.6213
1940-01-01,49.5,15.0,0,1575.2899
1940-01-01,49.75,5.75,0,1665.5425
1940-01-01,49.75,6.0,0,1726.8237
1940-01-01,49.75,6.25,0,1776.7167
1940-01-01,49.75,6.5,0,1722.5447
1940-01-01,49.75,6.75,0,1706.9023
1940-01-01,49.75,7.0,0,1657.0237
1940-01-01,49.75,7.25,0,1691.9506
1940-01-01,49.75,7.5,0,1745.498
1940-01-01,49.75,7.75,0,1864.4954
1940-01-01,49.75,8.0,0,1970.2358
1940-01-01,49.75,8.25,0,2065.496
1940-01-01,49.75,8.5,0,2086.9258
1940-01-01,49.75,8.75,0,1993.2273
1940-01-01,49.75,9.0,0,1914.3488
1940-01-01,49.75,9.25,0,1835.889
1940-01-01,49.75,9.5,0,1849.6256
1940-01-01,49.75,9.75,0,1863.7101
1940-01-01,49.75,10.0,0,1885.8652
1940-01-01,49.75,10.25,0,1872.8118
1940-01-01,49.75,10.5,0,1857.6262
1940-01-01,49.75,10.75,0,1864.7432
1940-01-01,49.75,11.0,0,1814.9441
1940-01-01,49.75,11.25,0,1767.2468
1940-01-01,49.75,11.5,0,1702.353
1940-01-01,49.75,11.75,0,1632.5977
1940-01-01,49.75,12.0,0,1601.3472
1940-01-01,49.75,12.25,0,1535.9952
1940-01-01,49.75,12.5,0,1480.2075
1940-01-01,49.75,12.75,0,1518.9062
1940-01-01,49.75,13.0,0,1575.8319
1940-01-01,49.75,13.25,0,1638.1421
1940-01-01,49.75,13.5,0,1660.7322
1940-01-01,49.75,13.75,0,1623.7594
1940-01-01,49.75,14.0,0,1654.3191
1940-01-01,49.75,14.25,0,1714.1686
1940-01-01,49.75,14.5,0,1723.762
1940-01-01,49.75,14.75,0,1705.8552
1940-01-01,49.75,15.0,0,1694.3024
1940-01-01,50.0,5.75,0,1542.2332
1940-01-01,50.0,6.0,0,1599.737
1940-01-01,50.0,6.25,0,1610.8849
1940-01-01,50.0,6.5,0,1651.3837
1940-01-01,50.0,6.75,0,1635.8873
1940-01-01,50.0,7.0,0,1616.6403
1940-01-01,50.0,7.25,0,1678.3657
1940-01-01,50.0,7.5,0,1729.2297
1940-01-01,50.0,7.75,0,1844.5217
1940-01-01,50.0,8.0,0,1854.6709
1940-01-01,50.0,8.25,0,1936.0093
1940-01-01,50.0,8.5,0,1957.2322
1940-01-01,50.0,8.75,0,2033.7234
1940-01-01,50.0,9.0,0,1956.7596
1940-01-01,50.0,9.25,0,1877.8939
1940-01-01,50.0,9.5,0,1823.3744
1940-01-01,50.0,9.75,0,1786.1646
1940-01-01,50.0,10.0,0,1811.8569
1940-01-01,50.0,10.25,0,1803.3931
1940-01-01,50.0,10.5,0,1849.3115
1940-01-01,50.0,10.75,0,1849.9688
1940-01-01,50.0,11.0,0,1800.9155
1940-01-01,50.0,11.25,0,1710.4253
1940-01-01,50.0,11.5,0,1609.7202
1940-01-01,50.0,11.75,0,1542.6592
1940-01-01,50.0,12.0,0,1509.3562
1940-01-01,50.0,12.25,0,1460.0867
1940-01-01,50.0,12.5,0,1410.1195
1940-01-01,50.0,12.75,0,1444.491
1940-01-01,50.0,13.0,0,1485.2694
1940-01-01,50.0,13.25,0,1573.9966
1940-01-01,50.0,13.5,0,1595.7527
1940-01-01,50.0,13.75,0,1670.7605
1940-01-01,50.0,14.0,0,1728.4668
1940-01-01,50.0,14.25,0,1789.1262
1940-01-01,50.0,14.5,0,1821.7854
1940-01-01,50.0,14.75,0,1841.2812
1940-01-01,50.0,15.0,0,1831.3386
1940-01-01,50.25,5.75,0,1573.8608
1940-01-01,50.25,6.0,0,1460.9641
1940-01-01,50.25,6.25,0,1438.0195
1940-01-01,50.25,6.5,0,1489.5039
1940-01-01,50.25,6.75,0,1570.509
1940-01-01,50.25,7.0,0,1643.0798
1940-01-01,50.25,7.25,0,1704.4817
1940-01-01,50.25,7.5,0,1764.2355
1940-01-01,50.25,7.75,0,1724.7135
1940-01-01,50.25,8.0,0,1734.256
1940-01-01,50.25,8.25,0,1785.1057
1940-01-01,50.25,8.5,0,1841.5627
1940-01-01,50.25,8.75,0,1957.5969
1940-01-01,50.25,9.0,0,1894.2656
1940-01-01,50.25,9.25,0,1811.0269
1940-01-01,50.25,9.5,0,1709.4535
1940-01-01,50.25,9.75,0,1673.4019
1940-01-01,50.25,10.0,0,1668.0791
1940-01-01,50.25,10.25,0,1711.2053
1940-01-01,50.25,10.5,0,1756.6729
1940-01-01,50.25,10.75,0,1753.613
1940-01-01,50.25,11.0,0,1707.116
1940-01-01,50.25,11.25,0,1613.7078
1940-01-01,50.25,11.5,0,1508.9323
1940-01-01,50.25,11.75,0,1497.3862
1940-01-01,50.25,12.0,0,1476.1372
1940-01-01,50.25,12.25,0,1426.7185
1940-01-01,50.25,12.5,0,1347.15
1940-01-01,50.25,12.75,0,1310.1005
1940-01-01,50.25,13.0,0,1349.1045
1940-01-01,50.25,13.25,0,1478.738
1940-01-01,50.25,13.5,0,1619.9109
1940-01-01,50.25,13.75,0,1728.3315
1940-01-01,50.25,14.0,0,1779.0684
1940-01-01,50.25,14.25,0,1830.1462
1940-01-01,50.25,14.5,0,1859.3645
1940-01-01,50.25,14.75,0,1879.0916
1940-01-01,50.25,15.0,0,1873.2953
1940-01-01,50.5,5.75,0,1710.09
1940-01-01,50.5,6.0,0,1576.4006
1940-01-01,50.5,6.25,0,1471.788
1940-01-01,50.5,6.5,0,1538.6946
1940-01-01,50.5,6.75,0,1623.1892
1940-01-01,50.5,7.0,0,1759.2375
1940-01-01,50.5,7.25,0,1755.036
1940-01-01,50.5,7.5,0,1811.7325
1940-01-01,50.5,7.75,0,1749.5997
1940-01-01,50.5,8.0,0,1684.7948
1940-01-01,50.5,8.25,0,1703.0697
1940-01-01,50.5,8.5,0,1749.7092
1940-01-01,50.5,8.75,0,1821.2057
1940-01-01,50.5,9.0,0,1760.1545
1940-01-01,50.5,9.25,0,1676.9507
1940-01-01,50.5,9.5,0,1583.4012
1940-01-01,50.5,9.75,0,1567.4788
1940-01-01,50.5,10.0,0,1562.0378
